,fc,hp,eb,ht,ld
0,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
1,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
2,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
3,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
4,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
5,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
6,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
7,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
8,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
9,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
10,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
11,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
12,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
13,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
14,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
15,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
16,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
17,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
18,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
19,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
20,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
21,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
22,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
23,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
