,fc,hp,eb,ht,ld
0,51.48285767131017,50.83940909785173,50.81411226026779,60.02247751325734,50.259500288101094
1,51.602357536622435,50.982179252418575,50.95676530385498,60.30495414536546,50.37807229929905
2,50.00456802619243,49.44382090374694,49.419427250302476,0.8394363613876408,50.39127925096659
3,49.93789808493659,49.45226978018235,49.42786912700217,0.8394363613876408,50.400000000000034
4,49.86425929795854,49.44382090374694,49.419427250302476,0.8394363613876408,50.39127925096659
5,49.60499209746149,49.43472211373967,49.41033599847208,0.8394363613876408,50.38188767508444
6,49.33916509820375,49.475199366088304,49.13990532014094,0.8750133525429646,50.25740591918736
7,49.08794816894897,54.35450782071251,48.77151070503601,0.8750133525429646,49.99832653292208
8,48.95812029853306,53.082271872712,48.64181395986793,0.8750133525429646,49.86443537722937
9,47.58817702564443,51.462403915768334,47.2763632702397,42.864750015200855,49.90319679195284
10,49.04857430638424,54.717003345775026,48.73529989460678,50.05474722566936,50.16253941279314
11,49.16584489119856,53.80313966455003,48.88246577758184,0.8750133525429646,50.07866122633766
12,47.05816750000014,52.237543117737744,46.74688384815107,38.65850245700045,50.16253941279314
13,47.41136101204319,51.7248627758006,47.099724104021334,40.19378238663944,50.27032868957991
14,49.321638335697685,53.93416742450762,49.00496484633862,0.8750133525429646,50.239330613168875
15,47.71737241212003,51.3242451686848,47.66004981045427,43.46064163445544,49.92426159349827
16,49.283621547919836,49.30259614752157,49.22305976925037,51.35109020349847,50.162130796749125
17,49.32531769666599,49.26640240231495,49.2423958649041,51.98781074075572,50.04265969228021
18,49.45656849856283,49.24209180452459,49.21810520852188,50.868851751805096,50.259500288101094
19,49.74234490985418,49.18467626981533,49.1607367704172,51.42040382446419,50.064587392981196
20,49.69808220490347,49.191472115329645,49.16752704146029,52.73251865924078,49.78277583212031
21,50.11359261057879,49.108733733156214,49.08485652762403,53.03988986786999,49.609790637701394
22,49.95434963173392,49.14261743550469,49.11871243597324,51.47290675020872,49.99961642794119
23,49.924672776773605,49.14975382915628,49.12584297580992,50.63322379536805,50.19452932306115
