,ele_load,p_el,p_hp,p_eb,p_pv,p_fc,p_bs,p_bs_ch,p_bs_di
52,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
53,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
54,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
55,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
56,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
57,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
58,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
59,208.433397829714,0.0,321.94882457236196,0.0,0.0,530.382222402076,389.103813445343,0.0,0.0
60,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
61,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
62,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
63,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
64,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
65,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
66,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
67,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
68,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
69,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
70,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
71,213.285658261714,0.0,321.94882457236196,0.0,0.0,535.234482834076,389.103813445343,0.0,0.0
72,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
73,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
74,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
75,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
76,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
77,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
78,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
79,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
80,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
81,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
82,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
83,218.75672971542798,0.0,321.94882457236196,0.0,0.0,540.7055542877899,389.103813445343,0.0,0.0
84,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
85,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
86,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
87,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
88,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
89,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
90,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
91,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
92,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
93,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
94,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
95,224.38272137142798,0.0,321.94882457236196,0.0,0.0,546.3315459437899,389.103813445343,0.0,0.0
96,244.459437257142,0.0,321.94882457236196,0.0,0.0,554.5057568591443,389.103813445343,0.0,11.902504970359644
97,244.459437257142,0.0,321.94882457236196,0.0,0.0,554.5057568591443,376.57486084496446,0.0,11.902504970359644
98,244.459437257142,0.0,321.94882457236196,0.0,0.0,554.5057568591443,364.0459082445859,0.0,11.902504970359644
99,244.459437257142,0.0,321.94882457236196,0.0,0.0,554.5057568591443,351.51695564420737,0.0,11.902504970359644
100,244.459437257142,0.0,321.94882457236196,0.0,1.4473684210526316,554.5057568591443,338.9880030438288,0.0,10.455136549307042
101,244.459437257142,0.0,321.94882457236196,0.0,1.4473684210526316,554.5057568591443,327.9825961498214,0.0,10.455136549307042
102,244.459437257142,0.0,321.94882457236196,0.0,1.4473684210526316,554.5057568591443,316.977189255814,0.0,10.455136549307042
103,244.459437257142,0.0,321.94882457236196,0.0,1.4473684210526316,554.5057568591443,305.97178236180656,0.0,10.455136549307042
104,244.459437257142,0.0,321.94882457236196,0.0,2.8947368421052633,554.5057568591443,294.96637546779914,0.0,9.007768128254384
105,244.459437257142,0.0,321.94882457236196,0.0,2.8947368421052633,554.5057568591443,285.48451428016295,0.0,9.007768128254384
106,244.459437257142,0.0,321.94882457236196,0.0,8.68421052631579,554.5057568591443,276.00265309252677,0.0,3.2182944440438632
107,244.459437257142,0.0,321.94882457236196,0.0,20.26315789473684,546.1451039347671,272.6149747303753,0.0,0.0
108,222.30546502971401,0.0,321.94882457236196,0.0,41.973684210526315,502.28060539154967,272.6149747303753,0.0,0.0
109,222.30546502971401,0.0,321.94882457236196,0.0,56.44736842105263,487.8069211810233,272.6149747303753,0.0,0.0
110,222.30546502971401,0.0,321.94882457236196,0.0,72.36842105263158,471.8858685494444,272.6149747303753,0.0,0.0
111,222.30546502971401,0.0,321.94882457236196,0.0,63.684210526315795,480.5700790757602,272.6149747303753,0.0,0.0
112,222.30546502971401,0.0,321.94882457236196,0.0,70.92105263157896,473.333236970497,272.6149747303753,0.0,0.0
113,222.30546502971401,0.0,321.94882457236196,0.0,107.10526315789475,437.14902644418123,272.6149747303753,0.0,0.0
114,222.30546502971401,0.0,321.94882457236196,0.0,104.21052631578948,440.0437632862865,272.6149747303753,0.0,0.0
115,222.30546502971401,0.0,321.94882457236196,0.0,98.42105263157895,445.833236970497,272.6149747303753,0.0,0.0
116,222.30546502971401,0.0,321.94882457236196,0.0,79.60526315789474,464.64902644418123,272.6149747303753,0.0,0.0
117,222.30546502971401,0.0,321.94882457236196,0.0,81.05263157894736,463.20165802312863,272.6149747303753,0.0,0.0
118,222.30546502971401,0.0,321.94882457236196,0.0,59.34210526315789,484.9121843389181,272.6149747303753,0.0,0.0
119,222.30546502971401,0.0,321.94882457236196,0.0,59.34210526315789,484.9121843389181,272.6149747303753,0.0,0.0
120,192.8027132125714,0.0,321.94882457236196,0.0,56.44736842105263,458.30416936388076,272.6149747303753,0.0,0.0
121,192.8027132125714,0.0,321.94882457236196,0.0,65.13157894736841,449.6199588375649,272.6149747303753,0.0,0.0
122,192.8027132125714,0.0,321.94882457236196,0.0,82.5,432.25153778493336,272.6149747303753,0.0,0.0
123,192.8027132125714,0.0,321.94882457236196,0.0,52.10526315789474,462.6462746270386,272.6149747303753,0.0,0.0
124,192.8027132125714,0.0,321.94882457236196,0.0,50.6578947368421,464.0936430480913,272.6149747303753,0.0,0.0
125,192.8027132125714,0.0,321.94882457236196,0.0,120.13157894736842,394.6199588375649,272.6149747303753,0.0,0.0
126,192.8027132125714,0.0,321.94882457236196,0.0,146.18421052631578,368.5673272586176,272.6149747303753,0.0,0.0
127,192.8027132125714,0.0,321.94882457236196,0.0,149.07894736842107,365.6725904165123,272.6149747303753,0.0,0.0
128,192.8027132125714,0.0,321.94882457236196,0.0,173.68421052631578,341.0673272586176,272.6149747303753,0.0,0.0
129,192.8027132125714,0.0,321.94882457236196,0.0,180.92105263157896,333.8304851533544,272.6149747303753,0.0,0.0
130,192.8027132125714,0.0,321.94882457236196,0.0,173.68421052631578,416.2655915816456,272.6149747303753,75.198264323028,0.0
131,192.8027132125714,0.0,321.94882457236196,0.0,182.36842105263156,332.3831167323018,344.0533258372519,0.0,0.0
132,172.7464852114286,0.0,321.94882457236196,0.0,198.2894736842105,296.40583609958003,344.0533258372519,0.0,0.0
133,172.7464852114286,0.0,321.94882457236196,0.0,196.8421052631579,297.85320452063263,344.0533258372519,0.0,0.0
134,172.7464852114286,0.0,321.94882457236196,0.0,209.8684210526316,284.826888731159,344.0533258372519,0.0,0.0
135,172.7464852114286,0.0,321.94882457236196,0.0,154.86842105263156,339.826888731159,344.0533258372519,0.0,0.0
136,172.7464852114286,0.0,321.94882457236196,0.0,125.92105263157895,368.7742571522116,344.0533258372519,0.0,0.0
137,172.7464852114286,0.0,321.94882457236196,0.0,117.23684210526315,377.4584676785274,344.0533258372519,0.0,0.0
138,172.7464852114286,0.0,321.94882457236196,0.0,112.89473684210526,381.8005729416853,344.0533258372519,0.0,0.0
139,172.7464852114286,0.0,321.94882457236196,0.0,117.23684210526315,377.4584676785274,344.0533258372519,0.0,0.0
140,172.7464852114286,0.0,321.94882457236196,0.0,117.23684210526315,377.4584676785274,344.0533258372519,0.0,0.0
141,172.7464852114286,0.0,321.94882457236196,0.0,109.99999999999999,384.69530978379055,344.0533258372519,0.0,0.0
142,172.7464852114286,0.0,321.94882457236196,0.0,98.42105263157895,396.2742571522116,344.0533258372519,0.0,0.0
143,172.7464852114286,0.0,321.94882457236196,0.0,102.76315789473684,391.9321518890537,344.0533258372519,0.0,0.0
144,150.2382661268572,0.0,300.6301078484431,0.0,70.92105263157896,379.94732134372134,344.0533258372519,0.0,0.0
145,150.2382661268572,0.0,300.6301078484431,0.0,62.23684210526315,388.6315318700372,344.0533258372519,0.0,0.0
146,150.2382661268572,0.0,300.6301078484431,0.0,47.763157894736835,403.1052160805635,344.0533258372519,0.0,0.0
147,150.2382661268572,0.0,300.6301078484431,0.0,46.31578947368421,404.55258450161614,344.0533258372519,0.0,0.0
148,150.2382661268572,0.0,300.6301078484431,0.0,115.78947368421052,335.0789002910898,344.0533258372519,0.0,0.0
149,150.2382661268572,0.0,300.6301078484431,0.0,154.86842105263156,295.99995292266874,344.0533258372519,0.0,0.0
150,150.2382661268572,0.0,300.6301078484431,0.0,182.36842105263156,268.49995292266874,344.0533258372519,0.0,0.0
151,150.2382661268572,0.0,300.6301078484431,0.0,209.8684210526316,240.99995292266874,344.0533258372519,0.0,0.0
152,150.2382661268572,0.0,300.6301078484431,0.0,235.92105263157896,214.94732134372137,344.0533258372519,0.0,0.0
153,150.2382661268572,0.0,300.6301078484431,0.0,269.2105263157895,181.65784765951085,344.0533258372519,0.0,0.0
154,150.2382661268572,0.0,300.6301078484431,0.0,309.7368421052631,141.1315318700372,344.0533258372519,0.0,0.0
155,150.2382661268572,0.0,300.6301078484431,0.0,335.7894736842105,115.07890029108981,344.0533258372519,0.0,0.0
156,125.9711178514286,0.0,321.94882457236196,0.0,367.6315789473684,80.28836347642218,344.0533258372519,0.0,0.0
157,125.9711178514286,0.0,321.94882457236196,0.0,396.578947368421,51.34099505536955,344.0533258372519,0.0,0.0
158,125.9711178514286,0.0,321.94882457236196,0.0,429.86842105263156,18.051521371159026,344.0533258372519,0.0,0.0
159,125.9711178514286,0.0,321.94882457236196,0.0,437.10526315789474,37.2952164531986,344.0533258372519,26.480537187302808,0.0
160,125.9711178514286,0.0,321.94882457236196,0.0,259.07894736842104,129.71284259638932,369.2098361651896,0.0,59.128152458980196
161,125.9711178514286,0.0,321.94882457236196,0.0,225.78947368421052,222.13046873958004,306.9696756820525,0.0,0.0
162,125.9711178514286,0.0,321.94882457236196,0.0,259.07894736842104,188.84099505536952,306.9696756820525,0.0,0.0
163,125.9711178514286,0.0,321.94882457236196,0.0,438.5526315789474,9.367310844843189,306.9696756820525,0.0,0.0
164,125.9711178514286,0.0,321.94882457236196,0.0,483.4210526315789,32.2282678752923,306.9696756820525,67.72937808308068,0.0
165,125.9711178514286,0.0,321.94882457236196,0.0,107.10526315789475,124.645894018483,371.31258486097914,0.0,216.16878524741279
166,125.9711178514286,0.0,321.94882457236196,0.0,266.31578947368416,181.6041529501064,143.76649512686043,0.0,0.0
167,125.9711178514286,0.0,321.94882457236196,0.0,354.60526315789474,93.31467926589582,143.76649512686043,0.0,0.0
168,99.41144214857141,0.0,321.94882457236196,0.0,160.65789473684208,185.73230540908654,143.76649512686043,0.0,74.97006657500478
169,99.41144214857141,0.0,321.94882457236196,0.0,143.28947368421055,278.0707930367228,64.85063557422383,0.0,0.0
170,99.41144214857141,0.0,321.94882457236196,0.0,275.0,146.36026672093337,64.85063557422383,0.0,0.0
171,99.41144214857141,0.0,321.94882457236196,0.0,295.2631578947368,126.09710882619655,64.85063557422383,0.0,0.0
172,99.41144214857141,0.0,321.94882457236196,0.0,495.0,0.0,64.85063557422383,73.63973327906666,0.0
173,99.41144214857141,0.0,321.94882457236196,0.0,523.9473684210527,11.82010167881468,134.80838218933715,114.40720337893406,0.0
174,99.41144214857141,0.0,321.94882457236196,0.0,470.39473684210526,104.2377278220055,243.4952253993245,153.27219794317736,0.0
175,99.41144214857141,0.0,321.94882457236196,0.0,121.57894736842107,196.6553539651962,389.103813445343,0.0,103.12596538731609
176,99.41144214857141,0.0,321.94882457236196,0.0,31.842105263157897,289.07298010838696,280.5501656692208,0.0,100.44518134938852
177,99.41144214857141,0.0,321.94882457236196,0.0,18.815789473684212,381.49060625157756,174.81839582775922,0.0,21.053870995671545
178,99.41144214857141,0.0,321.94882457236196,0.0,17.36842105263158,403.9918456683018,152.65642635863128,0.0,0.0
179,99.41144214857141,0.0,321.94882457236196,0.0,20.26315789473684,401.0971088261965,152.65642635863128,0.0,0.0
180,118.2872693965714,0.0,321.94882457236196,0.0,13.026315789473685,427.2097781794597,152.65642635863128,0.0,0.0
181,118.2872693965714,0.0,321.94882457236196,0.0,14.473684210526315,425.76240975840705,152.65642635863128,0.0,0.0
182,118.2872693965714,0.0,321.94882457236196,0.0,114.3421052631579,325.8939887057754,152.65642635863128,0.0,0.0
183,118.2872693965714,0.0,321.94882457236196,0.0,437.10526315789474,19.26583624679528,152.65642635863128,16.135005435756675,0.0
184,118.2872693965714,0.0,321.94882457236196,0.0,328.55263157894734,111.683462389986,167.9846815226001,0.0,0.0
185,118.2872693965714,0.0,321.94882457236196,0.0,399.47368421052636,74.48047773664507,167.9846815226001,33.718067978238075,0.0
186,118.2872693965714,0.0,321.94882457236196,0.0,301.0526315789474,166.8981038798358,200.0168461019263,27.71464148984984,0.0
187,118.2872693965714,0.0,321.94882457236196,0.0,27.499999999999996,259.3157300230265,226.34575551728364,0.0,153.42036394590684
188,118.2872693965714,0.0,321.94882457236196,0.0,238.81578947368422,201.42030449524913,64.85063557422383,0.0,0.0
189,118.2872693965714,0.0,321.94882457236196,0.0,334.3421052631579,155.6006724897775,64.85063557422383,49.70668378400208,0.0
190,118.2872693965714,0.0,321.94882457236196,0.0,240.26315789473685,248.01829863296823,112.0719851690258,48.04536255877171,0.0
191,118.2872693965714,0.0,321.94882457236196,0.0,11.578947368421053,340.43592477615897,157.7150795998589,0.0,88.22122182435334
192,105.47974246971421,0.0,216.9980797682323,0.0,4.342105263157895,318.1357169747886,64.85063557422383,0.0,0.0
193,105.47974246971421,0.0,216.9980797682323,0.0,0.0,322.4778222379465,64.85063557422383,0.0,0.0
194,105.47974246971421,0.0,216.9980797682323,0.0,2.8947368421052633,319.58308539584124,64.85063557422383,0.0,0.0
195,105.47974246971421,0.0,216.9980797682323,0.0,8.68421052631579,313.7936117116307,64.85063557422383,0.0,0.0
196,105.47974246971421,0.0,216.9980797682323,0.0,188.1578947368421,134.3199275011044,64.85063557422383,0.0,0.0
197,105.47974246971421,0.0,216.9980797682323,0.0,195.39473684210526,127.08308539584124,64.85063557422383,0.0,0.0
198,105.47974246971421,0.0,216.9980797682323,0.0,172.23684210526318,150.24098013268332,64.85063557422383,0.0,0.0
199,105.47974246971421,0.0,216.9980797682323,0.0,144.73684210526315,177.74098013268335,64.85063557422383,0.0,0.0
200,105.47974246971421,0.0,216.9980797682323,0.0,105.6578947368421,218.45392994330302,64.85063557422383,1.6340024421986072,0.0
201,105.47974246971421,0.0,216.9980797682323,0.0,10.13157894736842,310.87155608649374,66.40293789431249,0.0,1.4746872040843186
202,105.47974246971421,0.0,216.9980797682323,0.0,1.4473684210526316,321.0304538168939,64.85063557422383,0.0,0.0
203,105.47974246971421,0.0,216.9980797682323,0.0,0.0,322.4778222379465,64.85063557422383,0.0,0.0
204,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
205,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
206,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
207,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
208,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
209,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
210,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
211,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
212,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
213,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
214,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
215,120.48639414857139,0.0,260.305932573975,0.0,0.0,380.79232672254636,64.85063557422383,0.0,0.0
216,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
217,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
218,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
219,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
220,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
221,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
222,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
223,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
224,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
225,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
226,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
227,142.2868039097142,0.0,321.94882457236196,0.0,0.0,464.23562848207615,64.85063557422383,0.0,0.0
228,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
229,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
230,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
231,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
232,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
233,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
234,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
235,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
236,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
237,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
238,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
239,156.01937680114278,0.0,273.7108344104983,0.0,0.0,429.73021121164106,64.85063557422383,0.0,0.0
240,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
241,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
242,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
243,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
244,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
245,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
246,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
247,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
248,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
249,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
250,170.1525279085714,0.0,321.94882457236196,0.0,0.0,492.1013524809333,64.85063557422383,0.0,0.0
