,fc,hp,eb,ht,ld
0,49.44066948286206,49.245513599475885,49.221524196655764,50.686541245227545,50.304194429441054
1,49.48136811059254,49.23806680555691,49.2140835111656,50.27858701468239,50.38504768551974
2,49.411336955487855,49.251867889720415,49.22787327462629,50.322649050384996,50.3928007374725
3,49.338536806583136,49.26620887876652,49.242202500098415,50.372306992327594,50.400000000000034
4,49.3232568267353,49.26916035707711,49.245151557381234,50.421745689066086,50.3928007374725
5,49.62897273930372,49.44030417418361,49.415913434283596,0.8394363613876408,50.38764935814294
6,48.8859345957257,50.18651587455264,48.44281279124709,46.34180414119459,50.28211072999562
7,49.22078821627423,49.795621111429284,49.15975794072028,0.8456682903866408,50.1256397221544
8,49.305336277631454,49.26979885167634,49.24597801428524,52.387717868741504,49.95686933595056
9,49.21502229155044,49.80291418989731,49.154004058655005,0.8456682903866408,50.119695249467725
10,49.35695274629023,49.623392258376725,49.29563807872307,0.8456682903866408,50.26602073098542
11,48.280396771684195,50.63072754443709,48.207813615424186,45.66145721027465,50.13433403942673
12,49.13074341981576,49.79209545032933,48.764587409707076,48.38755915008909,50.23783306990009
13,49.43576132022872,49.54375255161517,49.35300655409003,0.8492518353056653,50.32685234392898
14,49.38045997785656,49.59365893846865,49.31909621329686,0.8456682903866408,50.29025588886179
15,49.39107404810295,49.73250973192103,49.16450485496523,0.8492518353056653,50.132096709639654
16,49.61982192943043,49.20989456625375,49.18593438088374,50.782651622606465,50.23773969841744
17,49.732621957275455,49.187201777366056,49.16326020635387,51.02038913278642,50.15633265291359
18,49.62915431455724,49.20850902369358,49.18454997485139,50.474481913254294,50.304194429441054
19,49.64041055217376,49.20540582071743,49.18144931735918,51.05715799213539,50.17128496739389
20,49.65624587617941,49.201005356503515,49.177052462741926,51.900104756399,49.9791200368507
21,49.48329203529619,49.23416797856703,49.21018788229128,52.62305498493686,49.86116288928383
22,49.342715583717734,49.26355347707829,49.23954927657343,51.59053350500017,50.126981813378165
23,49.53822027313862,49.54328415578192,49.31185477470359,0.8492518353056653,50.284335268837594
