,0,1,2,3,4,5,6,7,8,9,10,11
45,-2033.5962075424632,-6394.258034529887,-6517.836621656098,-10772.338414184327,-11039.660467991043,-9176.648528243328,-10201.49723420485,-10364.988969657197,-10447.42401732483,-11024.754774009809,-183.7273199899907,
46,-2042.1976374925368,-6376.198060702399,-6517.696844439022,-10779.796142982148,-11039.60951239309,-9176.630110093305,-10201.479230541363,-10364.976246276407,-10447.403362357505,-11024.782015887027,-187.94206886317724,
47,-2047.21846368861,-6359.871320858737,-6517.615467307211,-10778.685240628387,-11039.575594595151,-9176.617956075574,-10201.468749488264,-10364.968839072915,-10447.391336746796,-11024.782811436717,-194.522781933122,
48,-2053.323637315119,-6346.009279455901,-6517.515960638088,-10777.328534987522,-11039.545186770152,-9176.606819112245,-10201.455932043324,-10364.959781029624,-10447.376633219455,-11024.783781499293,-198.46738545076397,
49,-2058.6165535242158,-6342.0539674152205,-6517.456981121611,-10776.524081254,-11039.525109052236,-9176.599530067533,-10201.491401030751,-10364.9109978627,-10447.367917934549,-11024.784362737328,-3753.714878123757,-204.08344187503465
50,-2067.8959287986195,-6318.832957442593,-6517.3860865953275,-10775.55795647483,-11039.506485046006,-9176.392966612115,-10201.609796219784,-10364.775984637372,-10447.357442590395,-11024.785064179337,-3750.121440593271,-216.88143087049565
51,-2073.495886473791,-6297.611302234568,-6517.343303588182,-10774.97477664721,-11039.494271897922,-9176.26692707323,-10201.681169477077,-10364.694583612667,-10447.351120886446,-11024.785487721343,-3757.694201226595,-222.22647324019977
52,-2080.1123334091376,-6277.555905087694,-6517.292746200925,-10774.286126073082,-11039.482587841821,-9176.121906601593,-10201.76571225849,-10364.598188733236,-10447.343650722141,-11024.78598755087,-3765.0474719204385,-226.26156860975954
53,-2075.317804189794,-6261.484162898673,-6517.264354666678,-10773.902175128487,-11039.475339469176,-9176.032380783601,-10201.818047889039,-10364.539158117639,-10447.339455624246,-11024.786268409576,-3769.498216689326,-231.27503344430906
54,-2080.013399078719,-6246.023186537604,-6517.23985126227,-10773.580501437007,-11039.469523683398,-9175.93104518696,-10201.880307604975,-10364.470980676871,-10447.33583481548,-11024.786510179458,-3774.0265622135057,-235.35316034343066
55,-2082.9510698378012,-6233.104823649132,-6517.2245215335815,-10773.37922574696,-11039.465671273814,-9175.867343677202,-10201.919241856584,-10364.42834425793,-10447.333569530165,-11024.786661437865,-3776.722428452474,-240.1603051559329
56,-2086.304901490591,-6220.417475365921,-6517.207019641582,-10773.14952968995,-11039.461951976384,-9175.795581617174,-10201.963745112933,-10364.379614068455,-10447.330983416261,-11024.786834118744,-252.8701646280553,
57,-2088.441233033095,-6209.204512513559,-6517.1958713175345,-10773.003203918053,-11039.45948481469,-9175.749731292524,-10201.992085184049,-10364.348581559416,-10447.329336095852,-11024.786944114183,-257.5651143902411,
58,-2090.8388235267403,-6198.202073179566,-6517.183359380824,-10772.839029663122,-11039.457052746238,-9175.69875188121,-10202.0239175688,-10364.3137273191,-10447.327487358834,-11024.787067558686,-261.8005375276457,
59,-2092.3936940389167,-6188.1339834350165,-6517.175245249615,-10772.732554361271,-11039.45543151123,-9175.665628566567,-10202.044557845362,-10364.291127348546,-10447.3262884222,-11024.78714761449,-266.46032276191363,
60,-2094.1092227815107,-6178.242068186007,-6517.166292596593,-10772.615100293291,-11039.453809653098,-9175.629319660384,-10202.067343932738,-10364.266179005072,-10447.324965624104,-11024.787235940816,-270.8068480530941,
61,-2092.4610488285416,-6191.33876591518,-6517.160382077748,-10772.537554596847,-11039.452719697145,-9175.605321291481,-10202.082385773889,-10364.249709653175,-10447.324092311805,-11024.787294253925,-275.48495780620703,
62,-2083.9846035519067,-6182.519450710015,-6517.153970389553,-10772.453445703957,-11039.451619921056,-9175.579405514765,-10202.098709401476,-10364.231837449706,-10447.32314496761,-11024.787357510319,-279.9538766841086,
63,-2075.617683771422,-6182.868629606669,-6517.149661619793,-10772.396921833712,-11039.450872797463,-9175.561978191336,-10202.109678553876,-10364.219827629962,-10447.322508333451,-11024.787400019872,-284.69060966653376,
64,-2067.379464313019,-6183.227332306495,-6517.145065369854,-10772.336634403757,-11039.45011667025,-9175.543446708143,-10202.121382370307,-10364.207013733021,-10447.32182925171,-11024.78744536375,-289.30455155140316,
