,场景1,场景2,场景3,场景4,场景5,场景6,场景7,场景8,场景9,场景10,场景11,场景12,场景13,场景14,场景15,场景16,场景17,场景18,场景19,场景20,场景21,场景22,场景23,场景24
15,,5671.99035200628,,,,,1760.4964492498696,2940.2942410724254,,295.3182709017612,813.2225880965266,,961.3920872487904,1.5195270184819947,523.4084374635779,0.6637146969105743,407.54307575977873,,374.10600874161497,3.928923961075725,,,,
16,,5671.803069748409,,,,,1758.5046179061158,2937.3774707666175,,294.88168737859695,812.0252060731557,,960.853911614761,1.0958540645012818,523.0478681719298,0.4786584505779956,406.78383102207636,,373.32878618953004,3.5948574821206876,,,,
17,,5671.666237806181,,,,,1756.936537622429,2935.065736561007,,294.56715472143,811.0857946869057,,960.4547149638523,0.7903091659948132,522.7878324377971,0.34519939572965086,406.2066924764114,,372.77857202457164,3.3540522960663566,,,,
18,,5671.566501245205,,,,,1755.6995877487757,2933.2307880455264,,294.3405829891042,810.3471845192721,,960.1579014945668,0.5699559805329955,522.6002995984984,0.24895125672037466,405.76654838894035,,372.3901684432822,3.1804825294826173,,,,
19,,5671.493942426746,,,,,1754.7220348183876,2931.772288889466,,294.1773975980452,809.7652764846777,,959.9366600029642,0.411041442671376,522.4650544717767,0.17953892443006225,405.42980060198636,,372.1168871110449,3.0553832860413195,,,,
20,,5671.441237744269,,,,,1753.9481576484773,2930.611550636874,,294.05988471333353,809.3059553692387,,959.7713172469927,0.29643529213467446,522.3675182516126,0.12948006694114156,405.1713464148492,,371.9253390759884,2.9652252681012214,,,,
21,,5671.4030032382725,,,,,1753.3345517253001,2929.6867222701276,,293.97527690268953,808.9427555762222,,959.64741339376,0.21378351012776875,522.2971769796202,0.09337856839852066,404.9723706471973,,371.7916811865704,2.9002542883058595,,,,
22,,5671.375294972057,,,,,1752.8473172013787,2928.9490848479463,,293.9143727101842,808.6550903730736,,959.5543013015069,0.15417661262290494,522.246448188441,0.06734285239690507,404.81872564773903,,371.6989143266405,2.853438132755798,,,,
23,,5671.355232141675,,,,,1752.459911576887,2928.3601881580284,,293.8705412974469,808.4269044791199,,959.4841260635358,0.11118924871857416,522.2098635464265,0.04856638784053757,404.69973924752253,,371.6349405462979,2.8197071698990044,,,,
24,,5671.340715361284,,,,,1752.1515042891328,2927.8896312629704,,293.8390047814931,808.2456456279565,,959.4310807901545,0.08018757722379632,522.1834793965161,0.035025157740165014,404.6073350900413,,371.5911672615456,2.795406781027566,,,,
25,,5671.330217573789,,,,,1751.905711700394,2927.5133371390743,,293.8163208251318,808.10147718539,,959.3908632192531,0.05782975975625959,522.1644516480342,0.025259479432179432,404.53538161282125,,371.56150547858994,2.7779025348949062,,,,
26,,5671.322629720997,,,,,1751.709621429244,2927.21220771976,,293.8000096261339,807.9866734924011,,959.3602784586894,0.041705725865540444,522.1507291967325,0.018216657463881347,404.47920885213,,371.5416515660236,2.7652955042905774,,,,
27,,5671.317147330423,,,,,1751.5530375333365,2926.971072745984,,293.7882850232521,807.8951541403011,,959.336948161528,0.030077378452460835,522.1408328251323,0.013137507842884588,404.43524875776376,,371.528572894498,2.756217003820666,,,,
28,,5671.313187461354,,,,,1751.4278948376848,2926.777866230487,,293.7798606712146,807.8221242072277,,959.3190973010754,0.021691234853051355,522.1336957496401,0.009474521473521236,404.40076665274484,,371.52013992240717,2.749680595658617,,,,
29,,5671.31032805439,,,,,1751.327803231892,2926.6229797669075,,293.77381033702954,807.7637955572354,,959.3053975875226,0.015643307155187358,522.1285486261663,0.006832845182316305,404.37366013761243,,371.51473235940466,2.7449753886301664,,,,
30,,5671.3082637411435,,,,,1751.2476921509744,2926.4987536159997,,293.7694672137151,807.7171703419301,,959.2948522800363,0.011281656408073104,522.1248366183429,0.004927718344561072,404.3523080403519,,371.51084792568713,2.7415891115441013,,,,
31,,5671.306773706585,,,,,1751.183532515862,2926.399075413975,,293.76635136061384,807.6798723771121,,959.2867112927711,0.008136116621244582,522.1221595887075,0.0035537770049813844,404.3354566068708,,371.50805895269167,2.7391526543714235,,,,
32,,5671.305698351473,,,,,1751.1321187400604,2926.3190631530633,,293.7641174181336,807.6500154744165,,959.280408502492,0.005867612987231041,522.120228965711,0.0025629165677401033,404.3221334828479,,371.50605759418784,2.737400087967842,,,,
33,,5671.304922365941,,,,,1751.0908974449485,2926.2548143042413,,293.7625169358793,807.626100380776,,959.2755153535408,0.004231611194427387,522.1188366370234,0.0018483268195268465,404.3115824964054,,371.5046223053168,2.7361398435086812,,,,
34,,5671.304362465513,,,,,1751.0578325937176,2926.2032069654665,,293.76137123299617,807.6069339254122,,959.2717064459677,0.003051757730418103,522.1178325159826,0.001332978244363403,404.30321405613745,,371.50359368952024,2.735233937781686,,,,
35,,5671.303958512176,,,,,1751.0312990930838,2926.16174201341,,293.7605518486997,807.5915654523194,,959.2687339509947,0.0022008697917499376,522.1171083629335,0.0009613186280148511,404.29656730727197,,371.5028570972142,2.734582998875851,,,,
36,,5671.30366709096,,,,,1751.0099987011622,2926.1284176354716,,293.7599664621181,807.5792367410818,,959.2664085419793,0.0015872255496560683,522.1165861174895,0.0006932847613825288,404.2912811687585,,371.5023300904523,2.7341154736416797,,,,
37,,5671.303456865212,,,,,1750.9928934525913,2926.101629474065,,293.7595487531688,807.5693424791958,,959.2645851442396,0.001144676961530422,522.116209483979,0.0004999838197363715,404.28707209898124,,371.50195341413394,2.733779849462735,,,,
38,,5671.303305219554,,,,,1750.979152869968,2926.080091065156,,293.75925110255565,807.5613990076745,,959.2631522572722,0.0008255193124568905,522.1159378630405,0.00036057884608453605,404.2837169756549,,371.50168449376383,2.733539049064177,,,,
39,,5671.303195834846,,,,,1750.9681120460623,2926.062770380269,,293.7590393368251,807.5550195673125,,959.2620239309985,0.0005953488721388567,522.1157419751669,0.0002600426266781142,404.2810398741898,,371.50149275366715,2.7333663915168813,,,,
40,,5671.303116936234,,,,,1750.959238314492,2926.048839164755,,293.758888946687,807.5498946639253,,959.2611337190875,0.0004293543131552724,522.1156007045493,0.00018753780864244618,404.2789018280685,,371.5013562465953,2.7332426821704416,,,,
41,,5671.303060028715,,,,,1750.9521047165867,2926.037632456587,,293.7587823660011,807.5457764721145,,959.2604301087312,0.0003096421880854905,522.1154988228595,0.0001352487113308598,404.2771928761941,,371.50125922779426,2.733154116162723,,,,
42,,5671.303018983629,,,,,1750.9463688555827,2926.0286162148823,,293.75870701457825,807.5424664307989,,959.2598730557222,0.00022330807223625015,522.1154253477175,9.753880499374645e-05,404.2758258704112,,371.5011904095227,2.7330907682571137,,,,
43,,5671.302989380081,,,,,1750.9417560264274,2926.021361414418,,293.75865389089927,807.5398053654535,,959.2594313498113,0.000161045546292371,522.1153723588382,7.034313557596761e-05,404.27473164093965,,371.50114170527013,2.7330455051993,,,,
44,,5671.302968028963,,,,,1750.9380457450443,2926.015523302173,,293.7586165604636,807.5376656141955,,959.2590806050785,0.00011614299296525132,522.1153341442628,5.073013630862988e-05,404.27385521300454,,371.5011073267187,2.7330132024579825,,,,
45,,5671.302952630059,,,,,1750.935060982165,2926.0108247764692,,293.7585904289168,807.5359447445294,,959.2588017224823,8.376012351618556e-05,522.1153065846365,3.658561195152288e-05,404.2731528393304,,371.5010831344595,2.7329901802831387,,,,
46,,5671.302941524056,,,,,1750.9326595528087,2926.007043062956,,293.75857222002355,807.5345605352932,,959.2585797098599,6.0406212014640914e-05,522.115286709158,2.638484943418007e-05,404.2725896672266,,371.501066171486,2.7329737977924538,,,,
47,,5671.30293351429,,,,,1750.9307272243493,2926.0039990285345,,293.7585596009634,807.5334469651862,,959.258402773952,4.356381600700843e-05,522.1152723753387,1.902825329125335e-05,404.2721379011203,,371.50105432798205,2.732962160793818,,,,
48,,5671.302927737598,,,,,1750.9291721972131,2926.0015486062457,,293.75855091341947,807.5325510042979,,959.2582616192658,3.1417396257893415e-05,522.1152620380606,1.3722814628636115e-05,404.27177535245704,,371.501046100699,2.7329539115741,,,,
49,,5671.302923571461,,,,,1750.9279206819688,2925.999575912968,,293.7585449808678,807.5318300454039,,959.2581489054947,2.2657631461697747e-05,522.1152545830098,9.896633173411828e-06,404.2714842931909,,371.5010404202833,2.7329480777070216,,,,
50,,5671.302920566815,,,,,1750.9269133531607,2925.997987722252,,293.758540970421,807.5312498466662,,959.2580588261111,1.634025261409988e-05,522.1152492065712,7.137264674383914e-06,404.2712505477786,,371.50103652740813,2.732943963318519,,,,
51,,5671.302918268543,,,,,1750.9261025291735,2925.996709043744,,293.7585382929513,807.530782882928,,959.2579867805359,1.178428101411555e-05,522.115245329185,5.147260480953264e-06,404.2710628052919,,371.5010338828716,2.7329410709244257,,,,
52,,5671.3029167587665,,,,,1750.9254497839556,2925.9956794749123,,293.7585365371171,807.5304070231922,,959.2579291182146,8.498600209350116e-06,522.1152425328871,3.712105353770312e-06,404.2709119064172,,371.5010321092014,2.732939045239732,,,,
53,,5671.302915563437,,,,,1750.924924309675,2925.9948504846266,,293.7585354100151,807.5301044708092,,959.2578829384671,6.129028633949929e-06,522.1152405162488,2.6771012926474214e-06,404.27079064898265,,371.5010309355735,2.7329376328938793,,,,
54,,5671.302914701365,,,,,1750.92450125084,2925.99418295911,,293.75853470998754,807.5298609117046,,959.2578459335106,4.420138793648221e-06,522.1152390618888,1.930672851813142e-06,404.2706931658291,,371.5010301749338,2.7329366534421524,,,,
55,,5671.302914079667,,,,,1750.9241606298524,2925.9936454318777,,293.75853429601165,807.5296648312691,,959.257816265181,3.1877204946795246e-06,522.115238013032,1.3923656752012903e-06,404.2706147801574,,371.501029695454,2.7329359785768474,,,,
56,,5671.302913631322,,,,,1750.923886370717,2925.993212573693,,293.7585340706505,807.5295069657622,,959.2577924677684,2.2989240733295446e-06,522.1152372566173,1.004147407002165e-06,404.27055173951527,,371.50102940531707,2.7329355172321925,,,,
57,,5671.3029133079435,,,,,1750.9236655357406,2925.9928639940667,,293.75853396708305,807.5293798611484,,959.2577733714421,1.657941538724117e-06,522.1152367111035,7.24171741239843e-07,404.2705010318295,,371.5010292408828,2.7329352049569025,,,,
58,,5671.3029133079435,,,,,1750.9234877190015,2925.992583294128,,293.7585339581301,807.5292775257371,,959.2577580416528,1.195675395138096e-06,522.1152363176914,7.24171741239843e-07,404.2704602595386,,371.5010291721743,2.7329350026523116,,,,
59,,5671.3029133079435,,,,,1750.9233445298123,2925.9923572357015,,293.75853398991944,807.5291953523612,,959.2577457312797,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.27042745305687,,371.5010291517007,2.7329351293198556,,,,
60,,5671.3029133079435,,,,,1750.9232294571402,2925.9921754193506,,293.75853428431725,807.5291291635695,,959.2577360733792,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.27040126728457,,371.5010293754986,2.7329352313504387,,,,
61,,5671.3029133079435,,,,,1750.9231367687155,2925.9920289704633,,293.75853452145384,807.5290758500173,,959.2577282941568,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703801752285,,371.5010295557673,2.7329353135278893,,,,
62,,5671.3029133079435,,,,,1750.923062110329,2925.991911009204,,293.7585347124436,807.5290329072068,,959.2577220281756,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703631860698,,371.5010297009623,2.7329353797275644,,,,
63,,5671.3029133079435,,,,,1750.9230019747122,2925.991815994151,,293.7585348662888,807.5289983177197,,959.257716981065,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.27034950167075,,371.501029817918,2.7329354330462934,,,,
64,,5671.3029133079435,,,,,1750.9229535368327,2925.9917394617187,,293.7585349902143,807.5289704566649,,959.2577129157395,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703384792241,,371.501029912124,2.7329354759878584,,,,
65,,5671.3029133079435,,,,,1750.9229145212223,2925.991677816541,,293.75853509002144,807.5289480152596,,959.2577096412122,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.27032960087445,,371.50102998800685,2.73293551058606,,,,
66,,5671.3029133079435,,,,,1750.922883095058,2925.991628162814,,293.758535170423,807.5289299392045,,959.257707003649,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.270322449595,,371.5010300491249,2.732935538451102,,,,
67,,5671.3029133079435,,,,,1750.9228577820033,2925.991588167818,,293.7585352351752,807.5289153793595,,959.257704879159,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703166893766,,371.50103009834766,2.7329355608925425,,,,
68,,5671.3029133079435,,,,,1750.922837392917,2925.991555952817,,293.75853528734626,807.5289036517445,,959.2577031679303,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703120496672,,371.5010301379999,2.7329355789659076,,,,
69,,5671.3029133079435,,,,,1750.9228209699693,2925.9915300043467,,293.7585353293587,807.5288942054128,,959.2577017895725,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703083124935,,371.5010301699482,2.732935593526406,,,,
70,,5671.3029133079435,,,,,1750.9228077416578,2925.991509103428,,293.7585353631909,807.5288865966068,,959.2577006793497,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703053022743,,371.5010301956714,2.7329356052593425,,,,
71,,5671.3029133079435,,,,,1750.9227970865772,2925.9914922682665,,293.7585353904657,807.5288804678833,,959.2576997850755,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2703028776181,,371.50103021639245,2.7329356147043313,,,,
72,,5671.3029133079435,,,,,1750.922788504133,2925.991478707906,,293.7585354124055,807.5288755313472,,959.2576990647563,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.27030092460905,,371.5010302330845,2.732935622315779,,,,
73,,5671.3029133079435,,,,,1750.9227815911538,2925.9914677853512,,293.7585354300995,807.528871555075,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702993515035,,371.50103024653293,2.7329356284481037,,,,
74,,5671.3029133079435,,,,,1750.9227760229612,2925.9914589874625,,293.75853544434807,807.5288683522721,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.27029808440574,,371.5010302573625,2.732935633378645,,,,
75,,5671.3029133079435,,,,,1750.9227715737306,2925.9914529579596,,293.7585354554404,807.5288658563861,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702970969659,,371.50103026580217,2.7329356372305256,,,,
76,,5671.3029133079435,,,,,1750.9227679900243,2925.991448029963,,293.7585354643894,807.5288638460044,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.27029630160183,,371.5010302726018,2.7329356403275256,,,,
77,,5671.302913307945,,,,,1750.9227652322515,2925.991444714686,,293.7585354702447,807.5288625279727,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801754,,371.5010302770541,2.7329356423613262,,,,
78,,5671.302913307945,,,,,1750.9227639757771,2925.991444714686,,293.7585354702447,807.5288625279727,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801754,,371.5010302770541,2.7329356423613262,,,,
79,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
80,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
81,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
82,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
83,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
84,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
85,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
86,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
87,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
88,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
89,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
90,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
91,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
92,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
93,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
94,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
95,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
96,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
97,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
98,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
99,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
100,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
101,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
102,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
103,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
104,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
105,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
106,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
107,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
108,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
109,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
110,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
111,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
112,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
113,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
114,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
115,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
116,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
117,,5671.302913307956,,,,,1750.9227639757767,2925.9914447146857,,293.7585354702447,807.5288625279723,,959.2576984845596,8.622980658401502e-07,522.1152360339684,7.24171741239843e-07,404.2702957801748,,371.5010302770541,2.7329356423613262,,,,
