,ele_load,p_el,p_hp,p_eb,p_pv,p_fc,p_bs,p_bs_ch,p_bs_di
32,977.79053772,0.0,421.84082181418125,0.0,0.0,1399.6313595341812,1418.8179952261771,0.0,0.0
33,977.79053772,0.0,421.84082181418125,0.0,0.0,1399.6313595341812,1418.8179952261771,0.0,0.0
34,977.79053772,0.0,421.84082181418125,0.0,0.0,1062.9438153000287,1418.8179952261771,0.0,336.68754423415237
35,977.79053772,0.0,421.84082181418125,0.0,0.0,1399.6313595341812,1064.4100539270694,0.0,0.0
36,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
37,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
38,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
39,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
40,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
41,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
42,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
43,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
44,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
45,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
46,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
47,1009.19379428571,0.0,421.84082181418125,0.0,0.0,1431.0346160998913,1064.4100539270694,0.0,0.0
48,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
49,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
50,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
51,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
52,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
53,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
54,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
55,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
56,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
57,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
58,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
59,1042.16698914857,0.0,421.84082181418125,0.0,0.0,1464.0078109627514,1064.4100539270694,0.0,0.0
60,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
61,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
62,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
63,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
64,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
65,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
66,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
67,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
68,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
69,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
70,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
71,1066.42829130857,0.0,421.84082181418125,0.0,0.0,1488.2691131227512,1064.4100539270694,0.0,0.0
72,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
73,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
74,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
75,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
76,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
77,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
78,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
79,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
80,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
81,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
82,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
83,1093.78364857714,0.0,421.84082181418125,0.0,0.0,1515.6244703913212,1064.4100539270694,0.0,0.0
84,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
85,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
86,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
87,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
88,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
89,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
90,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
91,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
92,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
93,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
94,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
95,1121.91360685714,0.0,421.84082181418125,0.0,0.0,1543.7544286713212,1064.4100539270694,0.0,0.0
96,1222.29718628571,0.0,421.84082181418125,0.0,0.0,1644.1380080998913,1064.4100539270694,0.0,0.0
97,1222.29718628571,0.0,421.84082181418125,0.0,0.0,1644.1380080998913,1064.4100539270694,0.0,0.0
98,1222.29718628571,0.0,421.84082181418125,0.0,0.0,1644.1380080998913,1064.4100539270694,0.0,0.0
99,1222.29718628571,0.0,421.84082181418125,0.0,0.0,1644.1380080998913,1064.4100539270694,0.0,0.0
100,1222.29718628571,0.0,421.84082181418125,0.0,10.526315789473683,1633.6116923104175,1064.4100539270694,0.0,0.0
101,1222.29718628571,0.0,421.84082181418125,0.0,10.526315789473683,1633.6116923104175,1064.4100539270694,0.0,0.0
102,1222.29718628571,0.0,421.84082181418125,0.0,10.526315789473683,1633.6116923104175,1064.4100539270694,0.0,0.0
103,1222.29718628571,0.0,421.84082181418125,0.0,10.526315789473683,1633.6116923104175,1064.4100539270694,0.0,0.0
104,1222.29718628571,0.0,421.84082181418125,0.0,21.052631578947366,1623.085376520944,1064.4100539270694,0.0,0.0
105,1222.29718628571,0.0,421.84082181418125,0.0,21.052631578947366,1623.085376520944,1064.4100539270694,0.0,0.0
106,1222.29718628571,0.0,421.84082181418125,0.0,63.15789473684211,1580.9801133630492,1064.4100539270694,0.0,0.0
107,1222.29718628571,0.0,421.84082181418125,0.0,147.36842105263156,1496.7695870472598,1064.4100539270694,0.0,0.0
108,1111.52732514857,0.0,421.84082181418125,0.0,305.2631578947368,1228.1049890680144,1064.4100539270694,0.0,0.0
109,1111.52732514857,0.0,421.84082181418125,0.0,410.5263157894737,1122.8418311732776,1064.4100539270694,0.0,0.0
110,1111.52732514857,0.0,421.84082181418125,0.0,526.3157894736842,1007.0523574890672,1064.4100539270694,0.0,0.0
111,1111.52732514857,0.0,421.84082181418125,0.0,463.15789473684214,1070.2102522259092,1064.4100539270694,0.0,0.0
112,1111.52732514857,0.0,421.84082181418125,0.0,515.7894736842105,1017.5786732785408,1064.4100539270694,0.0,0.0
113,1111.52732514857,0.0,421.84082181418125,0.0,778.9473684210527,754.4207785416986,1064.4100539270694,0.0,0.0
114,1111.52732514857,0.0,421.84082181418125,0.0,757.8947368421053,775.473410120646,1064.4100539270694,0.0,0.0
115,1111.52732514857,0.0,421.84082181418125,0.0,715.7894736842105,817.5786732785408,1064.4100539270694,0.0,0.0
116,1111.52732514857,0.0,421.84082181418125,0.0,578.9473684210526,954.4207785416987,1064.4100539270694,0.0,0.0
117,1111.52732514857,0.0,421.84082181418125,0.0,589.4736842105262,943.8944627522251,1064.4100539270694,0.0,0.0
118,1111.52732514857,0.0,421.84082181418125,0.0,431.578947368421,1101.7891995943303,1064.4100539270694,0.0,0.0
119,1111.52732514857,0.0,421.84082181418125,0.0,431.578947368421,1101.7891995943303,1064.4100539270694,0.0,0.0
120,964.013566062857,0.0,421.84082181418125,0.0,410.5263157894737,975.3280720875646,1064.4100539270694,0.0,0.0
121,964.013566062857,0.0,421.84082181418125,0.0,473.6842105263158,912.1701773507225,1064.4100539270694,0.0,0.0
122,964.013566062857,0.0,421.84082181418125,0.0,600.0,785.8543878770382,1064.4100539270694,0.0,0.0
123,964.013566062857,0.0,421.84082181418125,0.0,378.94736842105266,1006.9070194559856,1064.4100539270694,0.0,0.0
124,964.013566062857,0.0,421.84082181418125,0.0,368.4210526315789,1017.4333352454594,1064.4100539270694,0.0,0.0
125,964.013566062857,0.0,421.84082181418125,0.0,873.6842105263158,512.1701773507224,1064.4100539270694,0.0,0.0
126,964.013566062857,0.0,421.84082181418125,0.0,1063.157894736842,322.69649314019614,1064.4100539270694,0.0,0.0
127,964.013566062857,0.0,421.84082181418125,0.0,1084.2105263157896,301.6438615612486,1064.4100539270694,0.0,0.0
128,964.013566062857,0.0,421.84082181418125,0.0,1263.157894736842,122.69649314019614,1064.4100539270694,0.0,0.0
129,964.013566062857,0.0,421.84082181418125,0.0,1315.7894736842106,70.06491419282759,1064.4100539270694,0.0,0.0
130,964.013566062857,0.0,421.84082181418125,0.0,1263.157894736842,122.69649314019614,1064.4100539270694,0.0,0.0
131,964.013566062857,0.0,421.84082181418125,0.0,1326.3157894736842,59.53859840335406,1064.4100539270694,0.0,0.0
132,863.732426057143,0.0,421.84082181418125,0.0,1442.1052631578946,0.0,1064.4100539270694,156.5320152865703,0.0
133,863.732426057143,0.0,421.84082181418125,0.0,1431.578947368421,0.0,1213.115468449311,146.00569949709677,0.0
134,863.732426057143,0.0,421.84082181418125,0.0,1526.3157894736844,0.0,1351.820882971553,240.74254160236012,0.0
135,863.732426057143,0.0,421.84082181418125,0.0,1126.3157894736842,159.2574583976401,1580.526297493795,0.0,0.0
136,863.732426057143,0.0,421.84082181418125,0.0,915.7894736842105,369.78377418711375,1580.526297493795,0.0,0.0
137,863.732426057143,0.0,421.84082181418125,0.0,852.6315789473684,432.94166892395583,1580.526297493795,0.0,0.0
138,863.732426057143,0.0,421.84082181418125,0.0,821.0526315789474,464.52061629237687,1580.526297493795,0.0,0.0
139,863.732426057143,0.0,421.84082181418125,0.0,852.6315789473684,432.94166892395583,1580.526297493795,0.0,0.0
140,863.732426057143,0.0,421.84082181418125,0.0,852.6315789473684,432.94166892395583,1580.526297493795,0.0,0.0
141,863.732426057143,0.0,421.84082181418125,0.0,799.9999999999999,485.5732478713244,1580.526297493795,0.0,0.0
142,863.732426057143,0.0,421.84082181418125,0.0,715.7894736842105,569.7837741871137,1580.526297493795,0.0,0.0
143,863.732426057143,0.0,421.84082181418125,0.0,747.3684210526316,538.2048268186927,1580.526297493795,0.0,0.0
144,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,515.7894736842105,1098.7963663002956,1580.526297493795,0.0,34.72540942269325
145,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,452.6315789473684,1196.679670459831,1543.9732349435917,0.0,0.0
146,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,347.36842105263156,1301.9428283545678,1543.9732349435917,0.0,0.0
147,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,336.84210526315786,445.26155958029904,1543.9732349435917,0.0,867.2075845637424
148,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,842.1052631578947,807.2059862493047,631.1231459291262,0.0,0.0
149,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,1126.3157894736842,522.9954599335152,631.1231459291262,0.0,0.0
150,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,1326.3157894736842,322.9954599335152,631.1231459291262,0.0,0.0
151,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,1526.3157894736844,122.99545993351495,631.1231459291262,0.0,0.0
152,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,1715.7894736842106,0.0,631.1231459291262,681.8279413026813,615.34971702567
153,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,1957.8947368421054,0.0,631.1231459291262,2103.743819763754,1795.1603323288512
154,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,2252.6315789473683,0.0,740.0373196216913,2103.743819763754,1500.4234902235848
155,751.191330634286,416.3059875978294,421.84082181418125,59.97310936090263,2442.1052631578946,0.0,1159.200800793484,2103.743819763754,1310.9498060130586
156,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,2673.684210526316,0.0,1777.810265344778,2103.743819763754,1713.6135155650627
157,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,2884.210526315789,0.0,1972.5631935255415,2103.743819763754,1503.0871997755894
158,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,3126.315789473684,0.0,2388.9227699057506,2103.743819763754,1260.9819366176944
159,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,3178.947368421053,0.0,3060.129991715323,2103.743819763754,1208.3503576703256
160,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,1884.2105263157894,0.0,3786.738875574757,1704.4004397519186,2103.743819763754
161,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,1642.1052631578948,0.0,3191.4521146403913,1462.295176594024,2103.743819763754
162,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,1884.2105263157894,0.0,2366.1653537060256,1704.4004397519186,2103.743819763754
163,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,3189.4736842105262,0.0,1770.87859277166,1055.8472693259262,149.92749144302454
164,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,3515.7894736842104,0.0,2616.115086586001,1232.2355673565858,0.0
165,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,778.9473684210527,0.0,3786.738875574757,0.0,1504.606537906572
166,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,1936.8421052631577,0.0,2202.942519883629,0.0,346.7118010644669
167,629.855589257143,416.3059875978294,421.84082181418125,815.5515076584709,2578.9473684210525,0.0,1837.9827292894531,295.39346209342773,0.0
168,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,1168.4210526315787,314.0194494733722,2118.6065182782095,0.0,923.6924768697739
169,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,1042.1052631578948,874.610988954975,1146.2986478889736,0.0,489.41672686185507
170,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,2000.0,406.1329789747249,631.1231459291262,0.0,0.0
171,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,2147.3684210526317,258.7645579220932,631.1231459291262,0.0,0.0
172,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,3600.0,0.0,631.1231459291262,2103.743819763754,909.8767987384791
173,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,3810.526315789474,0.0,1671.9147234010302,2103.743819763754,699.3504829490043
174,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,3421.0526315789475,0.0,2934.3129490723813,2103.743819763754,1088.824167159531
175,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,884.2105263157896,471.0500918562203,3786.738875574757,0.0,1050.8723608027158
176,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,231.57894736842107,1031.6416313378231,2680.5574431508458,0.0,1142.9124002684807
177,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,136.8421052631579,1592.2331708194258,1477.491758657708,0.0,677.0577028921409
178,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,126.31578947368422,2152.8247103010285,764.7994398238757,0.0,126.99247920001199
179,497.057210742857,416.3059875978294,421.84082181418125,1070.9289588198571,147.36842105263156,2258.7645579220934,631.1231459291262,0.0,0.0
180,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,94.73684210526316,1616.478873361144,631.1231459291262,0.0,0.0
181,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,105.26315789473684,1605.9525575716705,631.1231459291262,0.0,0.0
182,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,831.578947368421,879.6367680979863,631.1231459291262,0.0,0.0
183,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,3178.947368421053,0.0,631.1231459291262,2103.743819763754,636.0121668091084
184,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,2389.4736842105262,0.0,1960.1932833266835,2103.743819763754,1425.485851019635
185,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,2905.263157894737,0.0,2458.2384899763183,2103.743819763754,909.6963773354244
186,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,2189.4736842105262,0.0,3499.2199847145957,2103.743819763754,1625.485851019635
187,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,199.99999999999997,560.5915394816028,3786.738875574757,0.0,950.6241759848044
188,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,1736.842105263158,0.0,2786.0818482223312,25.626389796753323,0.0
189,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,2431.5789473684213,0.0,2810.426918529247,720.3632319020139,0.0
190,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,1747.3684210526317,0.0,3494.77198883616,36.15270558622433,0.0
191,591.436346982857,416.3059875978294,421.84082181418125,281.6325590715396,84.21052631578947,560.5915394816028,3529.1170591430728,0.0,1066.413649669015
192,527.398712348571,0.0,421.84082181418125,0.0,31.578947368421055,917.6605867943313,2406.5763752809517,0.0,0.0
193,527.398712348571,0.0,421.84082181418125,0.0,0.0,949.2395341627523,2406.5763752809517,0.0,0.0
194,527.398712348571,0.0,421.84082181418125,0.0,21.052631578947366,928.186902583805,2406.5763752809517,0.0,0.0
195,527.398712348571,0.0,421.84082181418125,0.0,63.15789473684211,886.0816394259102,2406.5763752809517,0.0,0.0
196,527.398712348571,0.0,421.84082181418125,0.0,1368.421052631579,0.0,2406.5763752809517,419.18151846882665,0.0
197,527.398712348571,0.0,421.84082181418125,0.0,1421.0526315789473,0.0,2804.7988178263367,471.813097416195,0.0
198,527.398712348571,0.0,421.84082181418125,0.0,1252.6315789473686,0.0,3253.021260371722,303.39204478461625,0.0
199,527.398712348571,0.0,421.84082181418125,0.0,1052.6315789473683,0.0,3541.2437029171074,103.39204478461602,0.0
200,527.398712348571,0.0,421.84082181418125,0.0,768.4210526315788,180.81848153117346,3639.4661454624925,0.0,0.0
201,527.398712348571,0.0,421.84082181418125,0.0,73.68421052631578,741.4100210127763,3639.4661454624925,0.0,134.14530262366026
202,527.398712348571,0.0,421.84082181418125,0.0,10.526315789473683,938.7132183732787,3498.2605637533766,0.0,0.0
203,527.398712348571,0.0,421.84082181418125,0.0,0.0,949.2395341627523,3498.2605637533766,0.0,0.0
204,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
205,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
206,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
207,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
208,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
209,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
210,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
211,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
212,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
213,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
214,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
215,602.431970742857,0.0,421.84082181418125,0.0,0.0,1024.2727925570382,3498.2605637533766,0.0,0.0
216,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
217,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
218,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
219,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
220,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
221,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
222,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
223,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
224,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
225,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
226,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
227,711.434019548571,0.0,421.84082181418125,0.0,0.0,1133.2748413627523,3498.2605637533766,0.0,0.0
228,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
229,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
230,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
231,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
232,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
233,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
234,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
235,780.096884005714,0.0,421.84082181418125,0.0,0.0,1201.9377058198952,3498.2605637533766,0.0,0.0
