-8.7715,2.7361
-8.7667,2.7385
-8.7619,2.7409
-8.7572,2.7432
-8.7525,2.7456
-8.7477,2.748
-8.7431,2.7503
-8.7384,2.7526
-8.7338,2.7549
-8.7291,2.7573
-8.7245,2.7596
-8.72,2.7618
-8.7154,2.7641
-8.7109,2.7664
-8.7064,2.7686
-8.7019,2.7709
-8.6974,2.7731
-8.6929,2.7754
-8.6885,2.7776
-8.6841,2.7798
-8.6797,2.782
-8.6753,2.7842
-8.671,2.7863
-8.6666,2.7885
-8.6623,2.7907
-8.658,2.7928
-8.6537,2.795
-8.6495,2.7971
-8.6452,2.7992
-8.641,2.8013
-8.6368,2.8034
-8.6326,2.8055
-8.6284,2.8076
-8.6242,2.8097
-8.6201,2.8118
-8.616,2.8138
-8.6119,2.8159
-8.6078,2.8179
-8.6037,2.82
-8.5996,2.822
-8.5956,2.824
-8.5916,2.826
-8.5876,2.828
-8.5836,2.83
-8.5796,2.832
-8.5756,2.834
-8.5717,2.836
-8.5678,2.8379
-8.5639,2.8399
-8.56,2.8418
-8.5561,2.8438
-8.5522,2.8457
-8.5484,2.8476
-8.5445,2.8496
-8.5407,2.8515
-8.5369,2.8534
-8.5331,2.8553
-8.5293,2.8572
-8.5255,2.8591
-8.5218,2.8609
-8.5181,2.8628
-8.5143,2.8647
-8.5106,2.8665
-8.5069,2.8684
-8.5032,2.8702
-8.4996,2.872
-8.4959,2.8739
-8.4923,2.8757
-8.4886,2.8775
-8.485,2.8793
-8.4814,2.8811
-8.4778,2.8829
-8.4742,2.8847
-8.4707,2.8865
-8.4671,2.8883
-8.4636,2.89
-8.4601,2.8918
-8.4565,2.8936
-8.453,2.8953
-8.4496,2.897
-8.4461,2.8988
-8.4426,2.9005
-8.4392,2.9022
-8.4357,2.904
-8.4323,2.9057
-8.4289,2.9074
-8.4255,2.9091
-8.4221,2.9108
-8.4187,2.9125
-8.4153,2.9142
-8.4119,2.9159
-8.4086,2.9175
-8.4053,2.9192
-8.4019,2.9209
-8.3986,2.9225
-8.3953,2.9242
-8.392,2.9258
-8.3887,2.9275
-8.3855,2.9291
-8.3822,2.9307
-8.3789,2.9324
-8.3757,2.934
-8.3725,2.9356
-8.3692,2.9372
-8.366,2.9388
-8.3628,2.9404
-8.3596,2.942
-8.3565,2.9436
-8.3533,2.9452
-8.3501,2.9468
-8.347,2.9483
-8.3438,2.9499
-8.3407,2.9515
-8.3376,2.953
-8.3345,2.9546
-8.3314,2.9561
-8.3283,2.9577
-8.3252,2.9592
-8.3221,2.9608
-8.3191,2.9623
-8.316,2.9638
-8.313,2.9653
-8.3099,2.9669
-8.3069,2.9684
-8.3039,2.9699
-8.3009,2.9714
-8.2979,2.9729
-8.2949,2.9744
-8.2919,2.9759
-8.289,2.9773
-8.286,2.9788
-8.283,2.9803
-8.2801,2.9818
-8.2772,2.9832
-8.2742,2.9847
-8.2713,2.9862
-8.2684,2.9876
-8.2655,2.9891
-8.2626,2.9905
-8.2597,2.992
-8.2568,2.9934
-8.254,2.9948
-8.2511,2.9963
-8.2483,2.9977
-8.2454,2.9991
-8.2426,3.0005
-8.2397,3.002
-8.2369,3.0034
-8.2341,3.0048
-8.2313,3.0062
-8.2285,3.0076
-8.2257,3.009
-8.2229,3.0104
-8.2202,3.0117
-8.2174,3.0131
-8.2146,3.0145
-8.2119,3.0159
-8.2091,3.0173
-8.2064,3.0186
-8.2037,3.02
-8.201,3.0213
-8.1982,3.0227
-8.1955,3.0241
-8.1928,3.0254
-8.1901,3.0268
-8.1875,3.0281
-8.1848,3.0294
-8.1821,3.0308
-8.1794,3.0321
-8.1768,3.0334
-8.1741,3.0348
-8.1715,3.0361
-8.1689,3.0374
-8.1662,3.0387
-8.1636,3.04
-8.161,3.0413
-8.1584,3.0426
-8.1558,3.0439
-8.1532,3.0452
-8.1506,3.0465
-8.148,3.0478
-8.1455,3.0491
-8.1429,3.0504
-8.1403,3.0517
-8.1378,3.0529
-8.1352,3.0542
-8.1327,3.0555
-8.1302,3.0568
-8.1276,3.058
-8.1251,3.0593
-8.1226,3.0605
-8.1201,3.0618
-8.1176,3.063
-8.1151,3.0643
-8.1126,3.0655
-8.1101,3.0668
-8.1076,3.068
-8.1051,3.0693
-8.1027,3.0705
-8.1002,3.0717
-8.0978,3.0729
-8.0953,3.0742
-8.0929,3.0754
-8.0904,3.0766
-8.088,3.0778
-8.0856,3.079
-8.0832,3.0802
-8.0808,3.0814
-8.0784,3.0827
-8.076,3.0839
-8.0736,3.085
-8.0712,3.0862
-8.0688,3.0874
-8.0664,3.0886
-8.064,3.0898
-8.0617,3.091
-8.0593,3.0922
-8.0569,3.0934
-8.0546,3.0945
-8.0523,3.0957
-8.0499,3.0969
-8.0476,3.098
-8.0453,3.0992
-8.0429,3.1004
-8.0406,3.1015
-8.0383,3.1027
-8.036,3.1038
-8.0337,3.105
-8.0314,3.1061
-8.0291,3.1073
-8.0268,3.1084
-8.0245,3.1096
-8.0223,3.1107
-8.02,3.1118
-8.0177,3.113
-8.0155,3.1141
-8.0132,3.1152
-8.011,3.1163
-8.0087,3.1175
-8.0065,3.1186
-8.0042,3.1197
-8.002,3.1208
-7.9998,3.1219
-7.9976,3.123
-7.9954,3.1241
-7.9931,3.1253
-7.9909,3.1264
-7.9887,3.1275
-7.9865,3.1286
-7.9844,3.1296
-7.9822,3.1307
-7.98,3.1318
-7.9778,3.1329
-7.9756,3.134
-7.9735,3.1351
-7.9713,3.1362
-7.9692,3.1372
-7.967,3.1383
-7.9649,3.1394
-7.9627,3.1405
-7.9606,3.1415
-7.9584,3.1426
-7.9563,3.1437
-7.9542,3.1447
-7.9521,3.1458
-7.9499,3.1469
-7.9478,3.1479
-7.9457,3.149
-7.9436,3.15
-7.9415,3.1511
-7.9394,3.1521
-7.9373,3.1532
-7.9353,3.1542
-7.9332,3.1552
-7.9311,3.1563
-7.929,3.1573
-7.927,3.1583
-7.9249,3.1594
-7.9228,3.1604
-7.9208,3.1614
-7.9187,3.1625
-7.9167,3.1635
-7.9146,3.1645
-7.9126,3.1655
-7.9106,3.1665
-7.9085,3.1676
-7.9065,3.1686
-7.9045,3.1696
-7.9025,3.1706
-7.9004,3.1716
-7.8984,3.1726
-7.8964,3.1736
-7.8944,3.1746
-7.8924,3.1756
-7.8904,3.1766
-7.8884,3.1776
-7.8865,3.1786
-7.8845,3.1796
-7.8825,3.1806
-7.8805,3.1816
-7.8786,3.1825
-7.8766,3.1835
-7.8746,3.1845
-7.8727,3.1855
-7.8707,3.1865
-7.8688,3.1874
-7.8668,3.1884
-7.8649,3.1894
-7.8629,3.1904
-7.861,3.1913
-7.8591,3.1923
-7.8571,3.1933
-7.8552,3.1942
-7.8533,3.1952
-7.8514,3.1961
-7.8495,3.1971
-7.8475,3.1981
-7.8456,3.199
-7.8437,3.2
-7.8418,3.2009
-7.8399,3.2019
-7.838,3.2028
-7.8362,3.2037
-7.8343,3.2047
-7.8324,3.2056
-7.8305,3.2066
-7.8286,3.2075
-7.8268,3.2084
-7.8249,3.2094
-7.823,3.2103
-7.8212,3.2112
-7.8193,3.2122
-7.8175,3.2131
-7.8156,3.214
-7.8138,3.2149
-7.8119,3.2159
-7.8101,3.2168
-7.8083,3.2177
-7.8064,3.2186
-7.8046,3.2195
-7.8028,3.2204
-7.8009,3.2214
-7.7991,3.2223
-7.7973,3.2232
-7.7955,3.2241
-7.7937,3.225
-7.7919,3.2259
-7.7901,3.2268
-7.7883,3.2277
-7.7865,3.2286
-7.7847,3.2295
-7.7829,3.2304
-7.7811,3.2313
-7.7793,3.2322
-7.7775,3.2331
-7.7758,3.2339
-7.774,3.2348
-7.7722,3.2357
-7.7704,3.2366
-7.7687,3.2375
-7.7669,3.2384
-7.7652,3.2392
-7.7634,3.2401
-7.7616,3.241
-7.7599,3.2419
-7.7582,3.2428
-7.7564,3.2436
-7.7547,3.2445
-7.7529,3.2454
-7.7512,3.2462
-7.7495,3.2471
-7.7477,3.248
-7.746,3.2488
-7.7443,3.2497
-7.7426,3.2505
-7.7408,3.2514
-7.7391,3.2523
-7.7374,3.2531
-7.7357,3.254
-7.734,3.2548
-7.7323,3.2557
-7.7306,3.2565
-7.7289,3.2574
-7.7272,3.2582
-7.7255,3.2591
-7.7238,3.2599
-7.7222,3.2607
-7.7205,3.2616
-7.7188,3.2624
-7.7171,3.2633
-7.7154,3.2641
-7.7138,3.2649
-7.7121,3.2658
-7.7104,3.2666
-7.7088,3.2674
-7.7071,3.2683
-7.7055,3.2691
-7.7038,3.2699
-7.7022,3.2707
-7.7005,3.2716
-7.6989,3.2724
-7.6972,3.2732
-7.6956,3.274
-7.6939,3.2749
-7.6923,3.2757
-7.6907,3.2765
-7.689,3.2773
-7.6874,3.2781
-7.6858,3.2789
-7.6842,3.2797
-7.6825,3.2806
-7.6809,3.2814
-7.6793,3.2822
-7.6777,3.283
-7.6761,3.2838
-7.6745,3.2846
-7.6729,3.2854
-7.6713,3.2862
-7.6697,3.287
-7.6681,3.2878
-7.6665,3.2886
-7.6649,3.2894
-7.6633,3.2902
-7.6617,3.291
-7.6601,3.2918
-7.6586,3.2925
-7.657,3.2933
-7.6554,3.2941
-7.6538,3.2949
-7.6523,3.2957
-7.6507,3.2965
-7.6491,3.2973
-7.6476,3.298
-7.646,3.2988
-7.6444,3.2996
-7.6429,3.3004
-7.6413,3.3012
-7.6398,3.3019
-7.6382,3.3027
-7.6367,3.3035
-7.6351,3.3043
-7.6336,3.305
-7.6321,3.3058
-7.6305,3.3066
-7.629,3.3073
-7.6275,3.3081
-7.6259,3.3089
-7.6244,3.3096
-7.6229,3.3104
-7.6214,3.3111
-7.6198,3.3119
-7.6183,3.3127
-7.6168,3.3134
-7.6153,3.3142
-7.6138,3.3149
-7.6123,3.3157
-7.6108,3.3164
-7.6092,3.3172
-7.6077,3.318
-7.6062,3.3187
-7.6047,3.3195
-7.6033,3.3202
-7.6018,3.3209
-7.6003,3.3217
-7.5988,3.3224
-7.5973,3.3232
-7.5958,3.3239
-7.5943,3.3247
-7.5928,3.3254
-7.5914,3.3261
-7.5899,3.3269
-7.5884,3.3276
-7.5869,3.3284
-7.5855,3.3291
-7.584,3.3298
-7.5825,3.3306
-7.5811,3.3313
-7.5796,3.332
-7.5782,3.3327
-7.5767,3.3335
-7.5752,3.3342
-7.5738,3.3349
-7.5723,3.3357
-7.5709,3.3364
-7.5695,3.3371
-7.568,3.3378
-7.5666,3.3385
-7.5651,3.3393
-7.5637,3.34
-7.5623,3.3407
-7.5608,3.3414
-7.5594,3.3421
-7.558,3.3428
-7.5565,3.3436
-7.5551,3.3443
-7.5537,3.345
-7.5523,3.3457
-7.5508,3.3464
-7.5494,3.3471
-7.548,3.3478
-7.5466,3.3485
-7.5452,3.3492
-7.5438,3.3499
-7.5424,3.3506
-7.541,3.3513
-7.5396,3.352
-7.5382,3.3527
-7.5368,3.3534
-7.5354,3.3541
-7.534,3.3548
-7.5326,3.3555
-7.5312,3.3562
-7.5298,3.3569
-7.5284,3.3576
-7.527,3.3583
-7.5256,3.359
-7.5242,3.3597
-7.5229,3.3604
-7.5215,3.3611
-7.5201,3.3618
-7.5187,3.3625
-7.5174,3.3631
-7.516,3.3638
-7.5146,3.3645
-7.5133,3.3652
-7.5119,3.3659
-7.5105,3.3666
-7.5092,3.3672
-7.5078,3.3679
-7.5064,3.3686
-7.5051,3.3693
-7.5037,3.37
-7.5024,3.3706
-7.501,3.3713
-7.4997,3.372
-7.4983,3.3727
-7.497,3.3733
-7.4957,3.374
-7.4943,3.3747
-7.493,3.3753
-7.4916,3.376
-7.4903,3.3767
-7.489,3.3773
-7.4876,3.378
-7.4863,3.3787
-7.485,3.3793
-7.4836,3.38
-7.4823,3.3807
-7.481,3.3813
-7.4797,3.382
-7.4784,3.3826
-7.477,3.3833
-7.4757,3.384
-7.4744,3.3846
-7.4731,3.3853
-7.4718,3.3859
-7.4705,3.3866
-7.4692,3.3872
-7.4679,3.3879
-7.4666,3.3886
-7.4652,3.3892
-7.4639,3.3899
-7.4626,3.3905
-7.4613,3.3912
-7.4601,3.3918
-7.4588,3.3924
-7.4575,3.3931
-7.4562,3.3937
-7.4549,3.3944
-7.4536,3.395
-7.4523,3.3957
-7.451,3.3963
-7.4497,3.397
-7.4485,3.3976
-7.4472,3.3982
-7.4459,3.3989
-7.4446,3.3995
-7.4434,3.4001
-7.4421,3.4008
-7.4408,3.4014
-7.4395,3.4021
-7.4383,3.4027
-7.437,3.4033
-7.4357,3.404
-7.4345,3.4046
-7.4332,3.4052
-7.432,3.4058
-7.4307,3.4065
-7.4294,3.4071
-7.4282,3.4077
-7.4269,3.4084
-7.4257,3.409
-7.4244,3.4096
-7.4232,3.4102
-7.4219,3.4109
-7.4207,3.4115
-7.4194,3.4121
-7.4182,3.4127
-7.417,3.4133
-7.4157,3.414
-7.4145,3.4146
-7.4132,3.4152
-7.412,3.4158
-7.4108,3.4164
-7.4095,3.4171
-7.4083,3.4177
-7.4071,3.4183
-7.4058,3.4189
-7.4046,3.4195
-7.4034,3.4201
-7.4022,3.4207
-7.401,3.4213
-7.3997,3.422
-7.3985,3.4226
-7.3973,3.4232
-7.3961,3.4238
-7.3949,3.4244
-7.3937,3.425
-7.3924,3.4256
-7.3912,3.4262
-7.39,3.4268
-7.3888,3.4274
-7.3876,3.428
-7.3864,3.4286
-7.3852,3.4292
-7.384,3.4298
-7.3828,3.4304
-7.3816,3.431
-7.3804,3.4316
-7.3792,3.4322
-7.378,3.4328
-7.3768,3.4334
-7.3756,3.434
-7.3744,3.4346
-7.3733,3.4352
-7.3721,3.4358
-7.3709,3.4364
-7.3697,3.437
-7.3685,3.4376
-7.3673,3.4382
-7.3662,3.4387
-7.365,3.4393
-7.3638,3.4399
-7.3626,3.4405
-7.3615,3.4411
-7.3603,3.4417
-7.3591,3.4423
-7.3579,3.4429
-7.3568,3.4434
-7.3556,3.444
-7.3544,3.4446
-7.3533,3.4452
-7.3521,3.4458
-7.3509,3.4464
-7.3498,3.4469
-7.3486,3.4475
-7.3475,3.4481
-7.3463,3.4487
-7.3452,3.4492
-7.344,3.4498
-7.3428,3.4504
-7.3417,3.451
-7.3405,3.4516
-7.3394,3.4521
-7.3382,3.4527
-7.3371,3.4533
-7.336,3.4538
-7.3348,3.4544
-7.3337,3.455
-7.3325,3.4556
-7.3314,3.4561
-7.3303,3.4567
-7.3291,3.4573
-7.328,3.4578
-7.3268,3.4584
-7.3257,3.459
-7.3246,3.4595
-7.3234,3.4601
-7.3223,3.4607
-7.3212,3.4612
-7.3201,3.4618
-7.3189,3.4624
-7.3178,3.4629
-7.3167,3.4635
-7.3156,3.464
-7.3145,3.4646
-7.3133,3.4652
-7.3122,3.4657
-7.3111,3.4663
-7.31,3.4668
-7.3089,3.4674
-7.3078,3.4679
-7.3066,3.4685
-7.3055,3.4691
-7.3044,3.4696
-7.3033,3.4702
-7.3022,3.4707
-7.3011,3.4713
-7.3,3.4718
-7.2989,3.4724
-7.2978,3.4729
-7.2967,3.4735
-7.2956,3.474
-7.2945,3.4746
-7.2934,3.4751
-7.2923,3.4757
-7.2912,3.4762
-7.2901,3.4768
-7.289,3.4773
-7.2879,3.4779
-7.2868,3.4784
-7.2858,3.479
-7.2847,3.4795
-7.2836,3.48
-7.2825,3.4806
-7.2814,3.4811
-7.2803,3.4817
-7.2792,3.4822
-7.2782,3.4827
-7.2771,3.4833
-7.276,3.4838
-7.2749,3.4844
-7.2739,3.4849
-7.2728,3.4854
-7.2717,3.486
-7.2706,3.4865
-7.2696,3.487
-7.2685,3.4876
-7.2674,3.4881
-7.2664,3.4886
-7.2653,3.4892
-7.2642,3.4897
-7.2632,3.4902
-7.2621,3.4908
-7.261,3.4913
-7.26,3.4918
-7.2589,3.4924
-7.2579,3.4929
-7.2568,3.4934
-7.2557,3.494
-7.2547,3.4945
-7.2536,3.495
-7.2526,3.4955
-7.2515,3.4961
-7.2505,3.4966
-7.2494,3.4971
-7.2484,3.4976
-7.2473,3.4982
-7.2463,3.4987
-7.2452,3.4992
-7.2442,3.4997
-7.2431,3.5003
-7.2421,3.5008
-7.2411,3.5013
-7.24,3.5018
-7.239,3.5023
-7.2379,3.5029
-7.2369,3.5034
-7.2359,3.5039
-7.2348,3.5044
-7.2338,3.5049
-7.2328,3.5054
-7.2317,3.506
-7.2307,3.5065
-7.2297,3.507
-7.2287,3.5075
-7.2276,3.508
-7.2266,3.5085
-7.2256,3.509
-7.2246,3.5096
-7.2235,3.5101
-7.2225,3.5106
-7.2215,3.5111
-7.2205,3.5116
-7.2194,3.5121
-7.2184,3.5126
-7.2174,3.5131
-7.2164,3.5136
-7.2154,3.5141
-7.2144,3.5146
-7.2134,3.5151
-7.2123,3.5157
-7.2113,3.5162
-7.2103,3.5167
-7.2093,3.5172
-7.2083,3.5177
-7.2073,3.5182
-7.2063,3.5187
-7.2053,3.5192
-7.2043,3.5197
-7.2033,3.5202
-7.2023,3.5207
-7.2013,3.5212
-7.2003,3.5217
-7.1993,3.5222
-7.1983,3.5227
-7.1973,3.5232
-7.1963,3.5237
-7.1953,3.5242
-7.1943,3.5247
-7.1933,3.5252
-7.1923,3.5257
-7.1913,3.5262
-7.1903,3.5267
-7.1894,3.5271
-7.1884,3.5276
-7.1874,3.5281
-7.1864,3.5286
-7.1854,3.5291
-7.1844,3.5296
-7.1834,3.5301
-7.1825,3.5306
-7.1815,3.5311
-7.1805,3.5316
-7.1795,3.5321
-7.1785,3.5326
-7.1776,3.533
-7.1766,3.5335
-7.1756,3.534
-7.1746,3.5345
-7.1737,3.535
-7.1727,3.5355
-7.1717,3.536
-7.1708,3.5364
-7.1698,3.5369
-7.1688,3.5374
-7.1678,3.5379
-7.1669,3.5384
-7.1659,3.5389
-7.1649,3.5394
-7.164,3.5398
-7.163,3.5403
-7.1621,3.5408
-7.1611,3.5413
-7.1601,3.5418
-7.1592,3.5422
-7.1582,3.5427
-7.1573,3.5432
-7.1563,3.5437
-7.1554,3.5441
-7.1544,3.5446
-7.1534,3.5451
-7.1525,3.5456
-7.1515,3.5461
-7.1506,3.5465
-7.1496,3.547
-7.1487,3.5475
-7.1477,3.548
-7.1468,3.5484
-7.1458,3.5489
-7.1449,3.5494
-7.144,3.5498
-7.143,3.5503
-7.1421,3.5508
-7.1411,3.5513
-7.1402,3.5517
-7.1392,3.5522
-7.1383,3.5527
-7.1374,3.5531
-7.1364,3.5536
-7.1355,3.5541
-7.1346,3.5545
-7.1336,3.555
-7.1327,3.5555
-7.1318,3.5559
-7.1308,3.5564
-7.1299,3.5569
-7.129,3.5573
-7.128,3.5578
-7.1271,3.5583
-7.1262,3.5587
-7.1252,3.5592
-7.1243,3.5597
-7.1234,3.5601
-7.1225,3.5606
-7.1215,3.5611
-7.1206,3.5615
-7.1197,3.562
-7.1188,3.5624
-7.1179,3.5629
-7.1169,3.5634
-7.116,3.5638
-7.1151,3.5643
-7.1142,3.5647
-7.1133,3.5652
-7.1124,3.5656
-7.1114,3.5661
-7.1105,3.5666
-7.1096,3.567
-7.1087,3.5675
-7.1078,3.5679
-7.1069,3.5684
-7.106,3.5688
-7.1051,3.5693
-7.1042,3.5697
-7.1032,3.5702
-7.1023,3.5707
-7.1014,3.5711
-7.1005,3.5716
-7.0996,3.572
-7.0987,3.5725
-7.0978,3.5729
-7.0969,3.5734
-7.096,3.5738
-7.0951,3.5743
-7.0942,3.5747
-7.0933,3.5752
-7.0924,3.5756
-7.0915,3.5761
-7.0906,3.5765
-7.0897,3.577
-7.0888,3.5774
-7.088,3.5778
-7.0871,3.5783
-7.0862,3.5787
-7.0853,3.5792
-7.0844,3.5796
-7.0835,3.5801
-7.0826,3.5805
-7.0817,3.581
-7.0808,3.5814
-7.0799,3.5819
-7.0791,3.5823
-7.0782,3.5827
-7.0773,3.5832
-7.0764,3.5836
-7.0755,3.5841
-7.0746,3.5845
-7.0738,3.5849
-7.0729,3.5854
-7.072,3.5858
-7.0711,3.5863
-7.0703,3.5867
-7.0694,3.5871
-7.0685,3.5876
-7.0676,3.588
-7.0668,3.5885
-7.0659,3.5889
-7.065,3.5893
-7.0641,3.5898
-7.0633,3.5902
-7.0624,3.5906
-7.0615,3.5911
-7.0607,3.5915
-7.0598,3.5919
-7.0589,3.5924
-7.058,3.5928
-7.0572,3.5932
-7.0563,3.5937
-7.0555,3.5941
-7.0546,3.5945
-7.0537,3.595
-7.0529,3.5954
-7.052,3.5958
-7.0511,3.5963
-7.0503,3.5967
-7.0494,3.5971
-7.0486,3.5975
-7.0477,3.598
-7.0468,3.5984
-7.046,3.5988
-7.0451,3.5993
-7.0443,3.5997
-7.0434,3.6001
-7.0426,3.6005
-7.0417,3.601
-7.0409,3.6014
-7.04,3.6018
-7.0392,3.6022
-7.0383,3.6027
-7.0375,3.6031
-7.0366,3.6035
-7.0358,3.6039
-7.0349,3.6044
-7.0341,3.6048
-7.0332,3.6052
-7.0324,3.6056
-7.0315,3.6061
-7.0307,3.6065
-7.0299,3.6069
-7.029,3.6073
-7.0282,3.6077
-7.0273,3.6082
-7.0265,3.6086
-7.0256,3.609
-7.0248,3.6094
-7.024,3.6098
-7.0231,3.6103
-7.0223,3.6107
-7.0215,3.6111
-7.0206,3.6115
-7.0198,3.6119
-7.019,3.6123
-7.0181,3.6128
-7.0173,3.6132
-7.0165,3.6136
-7.0156,3.614
-7.0148,3.6144
-7.014,3.6148
-7.0131,3.6153
-7.0123,3.6157
-7.0115,3.6161
-7.0107,3.6165
-7.0098,3.6169
-7.009,3.6173
-7.0082,3.6177
-7.0074,3.6181
-7.0065,3.6186
-7.0057,3.619
-7.0049,3.6194
-7.0041,3.6198
-7.0033,3.6202
-7.0024,3.6206
-7.0016,3.621
-7.0008,3.6214
-7,3.6218
-6.9992,3.6222
-6.9983,3.6227
-6.9975,3.6231
-6.9967,3.6235
-6.9959,3.6239
-6.9951,3.6243
-6.9943,3.6247
-6.9935,3.6251
-6.9926,3.6255
-6.9918,3.6259
-6.991,3.6263
-6.9902,3.6267
-6.9894,3.6271
-6.9886,3.6275
-6.9878,3.6279
-6.987,3.6283
-6.9862,3.6287
-6.9854,3.6291
-6.9846,3.6295
-6.9838,3.6299
-6.9829,3.6304
-6.9821,3.6308
-6.9813,3.6312
-6.9805,3.6316
-6.9797,3.632
-6.9789,3.6324
-6.9781,3.6328
-6.9773,3.6332
-6.9765,3.6336
-6.9757,3.634
-6.9749,3.6344
-6.9741,3.6348
-6.9733,3.6352
-6.9726,3.6355
-6.9718,3.6359
-6.971,3.6363
-6.9702,3.6367
-6.9694,3.6371
-6.9686,3.6375
-6.9678,3.6379
-6.967,3.6383
-6.9662,3.6387
-6.9654,3.6391
-6.9646,3.6395
-6.9638,3.6399
-6.9631,3.6403
-6.9623,3.6407
-6.9615,3.6411
-6.9607,3.6415
-6.9599,3.6419
-6.9591,3.6423
-6.9583,3.6427
-6.9576,3.6431
-6.9568,3.6434
-6.956,3.6438
-6.9552,3.6442
-6.9544,3.6446
-6.9536,3.645
-6.9529,3.6454
-6.9521,3.6458
-6.9513,3.6462
-6.9505,3.6466
-6.9497,3.647
-6.949,3.6473
-6.9482,3.6477
-6.9474,3.6481
-6.9466,3.6485
-6.9459,3.6489
-6.9451,3.6493
-6.9443,3.6497
-6.9435,3.6501
-6.9428,3.6504
-6.942,3.6508
-6.9412,3.6512
-6.9405,3.6516
-6.9397,3.652
-6.9389,3.6524
