,ele_load,p_el,p_hp,p_eb,p_pv_hour,p_fc_hour,p_bs_hour,p_bs_ch_hour,p_bs_di_hour,g_ht,g_ht_ch,g_ht_di,g_hp,g_eb,g_fc_hour,g_demand,water_load,total_g_load,g_rh,h_fc_hour,h_el,h_hs,h_pur
138,142.2084597,0,0,0,44.50657895,42.36528414,488.8396467,3.226049415,58.56264598,1649.123776,28.90194097,0,0,0,50.83834097,0,21.9364,21.9364,0,2.647830259,0,37.31974223,0
139,121.3891803,0,0,0,0,121.3891803,167.121494,0,0,1675.135523,93.29861641,0,0,0,145.6670164,0,52.3684,52.3684,0,7.586823771,0,34.67191197,0
140,88.21239223,0,0,0,0,88.21239223,167.121494,0,0,1759.104278,9.486870674,0,0,0,105.8548707,0,96.368,96.368,0,5.513274514,0,27.0850882,0
141,64.19769943,0,0,0,0,64.19769943,167.121494,0,0,1767.642461,0,46.33916069,0,0,77.03723931,0,123.3764,123.3764,0,4.012356214,0,21.57181368,0
142,28.24086171,0,0,0,0,28.24086171,167.121494,0,0,1716.154505,0,28.62336594,0,0,33.88903406,0,62.5124,62.5124,0,1.765053857,0,17.55945747,0
143,26.71228457,0,0,0,0,26.71228457,167.121494,0,0,1684.350765,0,0.025658514,0,0,32.05474149,0,32.0804,32.0804,0,1.669517786,0,15.79440361,0
144,41.09354743,0,0,0,0,41.09354743,167.121494,0,0,1684.322256,0,756.9291164,0,0,49.31225691,0,73.0925,73.0925,733.1488733,2.568346714,0,14.12488582,0
145,35.95963886,0,0,0,0,35.95963886,167.121494,0,0,843.289904,0,0,0,0,43.15156663,0,11.4075,11.4075,31.74406663,2.247477429,0,11.55653911,0
146,30.22609029,0,0,0,0,30.22609029,167.121494,0,0,843.289904,0,0,0,0,36.27130834,0,5.4925,5.4925,30.77880834,1.889130643,0,9.309061682,0
147,15.73642971,0,0,0,0,15.73642971,167.121494,0,0,843.289904,18.88371566,0,0,0,18.88371566,0,0,0,0,0.983526857,0,7.419931039,0
148,2.219417143,0,0,0,0,2.219417143,167.121494,0,0,860.2852481,0,2.829199429,0,0,2.663300571,0,5.4925,5.4925,0,0.138713571,0,6.436404182,0
149,0.560814857,39.96550093,0,0,85.15350877,13.02631579,215.5073279,310.6995661,253.0460573,857.1416931,4.224078947,0,0,0,15.63157895,0,11.4075,11.4075,0,0.814144737,0.888122243,6.297690611,0
150,12.18379886,74.28548327,18.96582345,7.269863152,193.3442982,0,746.1266556,466.0672109,385.4278814,860.9433642,0,0,83.44962316,6.542876837,0,0,89.9925,89.9925,0,0,1.650788517,6.371668117,0
151,31.297104,74.28548327,213.0945551,33.27340602,391.754386,0,547.5351881,371.3810979,331.5772603,860.9433642,714.0621079,0,937.6160425,29.94606542,0,0,253.5,253.5,0,0,1.650788517,8.022456634,0
152,61.21349211,74.28548327,19.81156515,341.9205464,460.9868421,0,848.1116628,235.1738355,271.4180803,1503.599261,0,0,87.17088667,307.7284917,0,0,338,338,56.89937842,0,1.650788517,9.673245151,0
153,77.61374057,74.28548327,269.0803896,0,525.2741228,0,580.2160424,510.6490096,406.3545002,1503.599261,924.9612143,0,1183.953714,0,0,0,258.9925,258.9925,0,0,1.650788517,11.32403367,0
154,87.8653632,74.28548327,311.0436164,78.69839794,504.4078947,0,805.4535039,143.5879914,191.0729574,2336.064354,1315.62797,0,1368.591912,70.82855814,0,0,123.7925,123.7925,0,0,1.650788517,12.97482219,0
155,92.6284656,74.28548327,35.3654338,52.43565699,313.8377193,0,537.2249952,59.12267965,0,3520.129527,0,0,155.6079087,47.19209129,0,0,202.8,202.8,0,0,1.650788517,14.6256107,0
156,96.24647383,74.28548327,0,0,158.6074561,0,873.6134426,14.17622125,26.10072221,3520.129527,0,123.7925,0,0,0,0,123.7925,123.7925,0,0,1.650788517,16.27639922,0
157,96.13534011,63.74597185,0,0,164.2763158,0,584.9417088,18.04502289,13.65001906,3382.582305,0,67.6,0,0,0,0,67.6,67.6,0,0,1.416577152,17.92718774,0
158,96.21614331,21.90191835,0,0,135.9320175,0,945.6785635,26.04729887,8.233342989,3307.471194,0,101.4,0,0,0,0,101.4,101.4,0,0,0.486709297,19.34376489,0
159,102.7041113,74.28548327,0,0,126.8859649,0,430.940157,7.857864512,57.96149418,3194.804527,0,247.585,0,0,0,0,247.585,247.585,0,0,1.650788517,19.83047419,0
160,100.2786994,74.28548327,0,0,211.7982456,0,231.6639969,235.5116142,198.2775513,2919.710083,0,123.7925,0,0,0,0,123.7925,123.7925,0,0,1.650788517,21.4812627,0
161,106.4350121,74.28548327,2.806546474,192.8346617,396.6995614,0,396.8518916,370.042865,349.7050071,2782.162861,0,0,12.34880449,173.5511955,0,0,185.9,185.9,0,0,1.650788517,23.13205122,0
162,104.9321794,0,0,0,164.0350877,0,758.7135615,279.5010742,220.3981659,2782.162861,0,73.0925,0,0,0,0,73.0925,73.0925,0,0,0,24.78283974,0
163,93.64396457,0,0,0,0,56.17032923,288.7112546,0,37.47363534,2700.948972,0,107.0881049,0,0,67.40439508,0,174.4925,174.4925,0,3.510645577,0,24.78283974,0
164,74.56239703,0,0,0,0,74.56239703,167.121494,0,0,2581.962189,0,231.6251236,0,0,89.47487643,0,321.1,321.1,0,4.660149814,0,21.27219416,0
165,54.53128114,0,0,0,0,54.53128114,167.121494,0,0,2324.60094,0,345.6549626,0,0,65.43753737,0,411.0925,411.0925,0,3.408205071,0,16.61204435,0
166,36.59426057,0,0,0,0,36.59426057,167.121494,0,0,1940.539871,0,164.3793873,0,0,43.91311269,0,208.2925,208.2925,0,2.287141286,0,13.20383927,0
167,33.89669486,0,0,0,0,33.89669486,167.121494,0,0,1757.896107,0,66.21646617,0,0,40.67603383,0,106.8925,106.8925,0,2.118543429,0,10.91669799,0
168,12.95118171,0,0,0,0,12.95118171,167.121494,0,0,1684.322256,0,186.811153,0,0,15.54141806,0,23.7735735,23.7735735,178.5789976,0.809448857,0,8.79815456,0
169,9.644334857,0,0,0,0,9.644334857,167.121494,0,0,1476.754308,0,0,0,0,11.57320183,0,3.7103265,3.7103265,7.862875329,0.602770929,0,7.988705703,0
170,2.441163429,0,0,0,0,2.441163429,167.121494,0,0,1476.754308,0,1142.374877,0,0,2.929396114,0,1.7864535,1.7864535,1143.517819,0.152572714,0,7.385934774,0
171,0.464338286,0,0,0,0,0.464338286,167.121494,0,0,207.4488893,0,0,0,0,0.557205943,0,0,0,0.557205943,0.029021143,0,7.23336206,0
172,2.05E-16,0,0,0,0,0,167.121494,0,0,207.4488893,0,1.7864535,0,0,0,0,1.7864535,1.7864535,0,0,0,7.204340917,0
173,3.54E-16,0,0,0,0,0,167.121494,0,0,205.4639409,0,3.7103265,0,0,0,0,3.7103265,3.7103265,0,0,0,7.204340917,0
174,0.008989714,0,0,0,0,0.008989714,167.121494,0,0,201.3413559,0,29.25956584,0,0,0.010787657,0,29.2703535,29.2703535,0,0.000561857,0,7.204340917,0
175,21.45473486,0,0,0,2.532894737,18.92184012,167.121494,0,0,168.8307272,0,59.74549186,0,0,22.70620814,0,82.4517,82.4517,0,1.182615008,0,7.20377906,0
176,62.1215184,0,0,0,87.08333333,14.77786446,216.2626255,120.0218736,80.2821942,102.4468474,0,92.20216264,0,0,17.73343736,0,109.9356,109.9356,0,0.923616529,0,6.021164052,0
177,96.35905371,74.28548327,14.92386843,20.63681381,212.0394737,0,335.8739046,71.09940261,65.26514814,0,0,0,65.66502107,18.57313243,0,0,84.2381535,84.2381535,0,0,1.650788517,5.097547523,0
178,125.2156197,74.28548327,142.9595238,0,378.004386,0,283.8805289,395.6846988,360.1409396,0,0,0,629.0219049,0,0,0,40.2639135,40.2639135,588.7579914,0,1.650788517,6.74833604,0
179,125.7730862,74.28548327,288.9342555,0,559.2872807,0,576.6748088,287.6544432,217.3599874,0,0,0,1271.310724,0,0,0,65.96136,65.96136,1205.349364,0,1.650788517,8.399124557,0
180,159.3588411,74.28548327,174.3687825,341.9205464,688.2236842,0,564.4588754,45.56193806,107.2719072,0,0,0,767.222643,307.7284917,0,0,40.2639135,40.2639135,1034.687221,0,1.650788517,10.04991307,0
181,173.9011111,74.28548327,0,307.5343858,615.0109649,0,567.8697359,371.5074197,312.217435,0,0,0,0,276.7809472,0,0,21.98712,21.98712,254.7938272,0,1.650788517,11.70070159,0
182,187.3947243,74.28548327,0,261.0041761,611.0307018,0,469.1597057,464.2263723,375.8800543,0,0,0,0,234.9037585,0,0,32.98068,32.98068,201.9230785,0,1.650788517,13.35149011,0
183,192.594805,74.28548327,299.1416962,169.2969402,669.1666667,0,658.084774,0,66.15225806,0,1388.062883,0,1316.223463,152.3672462,0,0,80.527827,80.527827,0,0,1.650788517,15.00227863,0
184,167.449115,74.28548327,47.70302572,277.0432568,568.6951754,0,337.2794848,22.71071427,20.49641963,1249.256594,418.9683308,0,209.8933131,249.3389312,0,0,40.2639135,40.2639135,0,0,1.650788517,16.65306714,0
185,153.1065079,74.28548327,1.533762529,59.68447208,376.6776316,0,611.0538163,377.8688923,289.8014865,1626.328092,0,0,6.748555126,53.71602487,0,0,60.46458,60.46458,0,0,1.650788517,18.30385566,0
186,141.2973847,0,0,0,65.37280702,51.63106912,773.2019418,16.53968892,40.83319746,1626.328092,38.18370945,0,0,0,61.95728295,0,23.7735735,23.7735735,0,3.22694182,0,19.95464418,0
187,106.756896,0,0,0,0,106.756896,486.9412069,0,0,1660.693431,71.3540217,0,0,0,128.1082752,0,56.7542535,56.7542535,0,6.672306,0,16.72770236,0
188,98.6317968,0,0,0,0,98.6317968,486.9412069,0,0,1724.91205,13.91933616,0,0,0,118.3581562,0,104.43882,104.43882,0,6.1644873,0,10.05539636,0
189,87.94865486,0,0,0,0,87.94865486,486.9412069,0,0,1737.439453,0,28.17078767,0,0,105.5383858,0,133.7091735,133.7091735,0,5.496790929,0,3.890909057,4.629902872
190,48.384336,0,0,0,0,48.384336,486.9412069,0,0,1706.138577,0,9.6866103,0,0,58.0612032,0,67.7478135,67.7478135,0,3.024021,0,3.024021,0
191,46.00160571,0,0,0,0,20.68254511,411.7711505,0,25.3190606,1695.375677,0,9.948079363,0,0,24.81905414,0,34.7671335,34.7671335,0,1.29265907,0,0,1.29265907
192,6.08E-16,0,0,0,0,0,167.121494,0,0,1684.322256,0,40.198453,0,0,0,0,40.198453,40.198453,0,0,0,0,0
193,-3.85E-16,0,0,0,0,0,167.121494,0,0,1639.657308,0,487.299598,0,0,0,0,6.273747,6.273747,481.025851,0,0,0,0
194,1.54E-17,0,0,0,0,0,167.121494,0,0,1098.21331,0,3.020693,0,0,0,0,3.020693,3.020693,0,0,0,0,0
195,0,0,0,0,0,0,167.121494,0,0,1094.856984,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3.70E-16,0,0,0,0,0,167.121494,0,0,1094.856984,0,3.020693,0,0,0,0,3.020693,3.020693,0,0,0,0,0
197,1.85E-16,0,0,0,0,0,167.121494,0,0,1091.500659,0,6.273747,0,0,0,0,6.273747,6.273747,0,0,0,0,0
198,0,45.51113403,0,0,108.6732456,7.464574969,440.1577178,77.36757732,6.740890759,1084.529829,0,40.53540304,0,0,8.957489963,0,49.492893,49.492893,0,0.466535936,1.011358534,0,0
199,1.858395429,74.28548327,184.4415381,0,303.4649123,0.736252051,546.3903028,415.8649971,372.2492496,1039.490492,673.0096702,0,811.5427677,0,0.883502461,0,139.4166,139.4166,0,0.046015753,1.650788517,0.544822598,0
200,22.43887406,74.28548327,313.6064922,0,372.2149123,0,736.9861879,0,38.11593728,1645.199195,1193.979766,0,1379.868566,0,0,0,185.8888,185.8888,0,0,1.650788517,2.149595362,0
201,48.33511406,74.28548327,0,0,190.0877193,0,907.401102,330.0338645,262.5667425,2719.780985,0,142.437293,0,0,0,0,142.437293,142.437293,0,0,1.650788517,3.800383879,0
202,81.51092503,24.14696971,0,0,84.30921053,0,787.5090952,1.447368421,22.79605263,2561.517326,0,68.081773,0,0,0,0,68.081773,68.081773,0,0,0.536599327,5.451172396,0
203,96.81087154,57.53718373,0,0,162.7083333,0,728.4719889,18.74801666,10.3877386,2485.870911,0,111.53328,0,0,0,0,111.53328,111.53328,0,0,1.278604083,5.987771723,0
204,132.2967785,0,0,0,130.8662281,0,887.7687735,19.70589839,21.13644883,2361.945045,0,68.081773,0,0,0,0,68.081773,68.081773,0,0,0,7.266375806,0
205,144.1784578,0,0,0,67.54385965,31.61878895,368.5568424,0,45.01580923,2286.29863,0.764786745,0,0,0,37.94254674,0,37.17776,37.17776,0,1.97617431,0,7.266375806,0
206,137.4472464,0,0,0,76.22807018,61.7060285,167.121494,0.486852274,0,2286.986938,18.2805942,0,0,0,74.0472342,0,55.76664,55.76664,0,3.856626781,0,5.290201497,0
207,147.4641333,0,0,0,187.6754386,0,318.8885382,41.75138018,1.540074841,2303.439473,0,136.163546,0,0,0,0,136.163546,136.163546,0,0,0,1.433574715,1.566149049
208,129.0070642,0,0,0,54.63815789,47.99558023,526.1799581,20.09472517,46.46805128,2152.146644,0,10.48707673,0,0,57.59469627,0,68.081773,68.081773,0,2.999723764,0,2.999723764,0
209,116.2255145,0,0,0,0,116.2255145,271.2987758,0,0,2140.494337,37.23177742,0,0,0,139.4706174,0,102.23884,102.23884,0,7.264094657,0,0,7.264094657
210,88.21841143,0,0,0,0,88.21841143,271.2987758,0,0,2174.002936,65.66364071,0,0,0,105.8620937,0,40.198453,40.198453,0,5.513650714,0,0,9.510490714
211,63.94944,0,0,0,0,63.94944,271.2987758,0,0,2233.100213,0,19.225765,0,0,76.739328,0,95.965093,95.965093,0,3.99684,0,3.99684,0
212,50.01424937,0,0,0,0,50.01424937,271.2987758,0,0,2211.738252,0,116.5772608,0,0,60.01709925,0,176.59436,176.59436,0,3.125890586,0,0,3.125890586
213,31.62249257,0,0,0,0,31.62249257,271.2987758,0,0,2082.207962,0,188.1402619,0,0,37.94699109,0,226.087253,226.087253,0,1.976405786,0,0,1.976405786
214,2.82036,0,0,0,0,2.82036,271.2987758,0,0,1873.163227,0,111.169541,0,0,3.384432,0,114.553973,114.553973,0,0.1762725,0,0,0.1762725
215,-5.67E-16,0,0,0,0,0,271.2987758,0,0,1749.641514,0,58.787333,0,0,0,0,58.787333,58.787333,0,0,0,0,0.0438102
216,0.606333168,0,0,0,0,0.606333168,271.2987758,0,0,1684.322256,0,1142.37491,0,0,0.727599802,0,21.654756,21.654756,1121.447754,0.037895823,0,0.0438102,0
217,0.094630032,0,0,0,0,0.094630032,271.2987758,0,0,415.0167997,0,341.2634524,0,0,0.113556038,0,3.379644,3.379644,337.9973645,0.005914377,0,0.005914377,0
218,0.045562608,0,0,0,0,0.045562608,271.2987758,0,0,35.8351859,0,1.57256087,0,0,0.05467513,0,1.627236,1.627236,0,0.002847663,0,0,0.002847663
219,0,0,0,0,0,0,271.2987758,0,0,34.08789605,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0.045562608,0,0,0,0,0.045562608,271.2987758,0,0,34.08789605,0,1.57256087,0,0,0.05467513,0,1.627236,1.627236,0,0.002847663,0,0,0.002847663
221,0.094630032,0,0,0,0,0.094630032,271.2987758,0,0,32.34060619,0,3.266087962,0,0,0.113556038,0,3.379644,3.379644,0,0.005914377,0,0,0.048684085
222,0.746525808,0,0,0,0.120614035,0.684315324,271.2987758,0.058403551,0,28.71161957,0,25.84045761,0,0,0.821178389,0,26.661636,26.661636,0,0.042769708,0,0.042769708,0
223,2.1028896,74.28548327,0,164.4859437,321.3157895,18.14657197,390.9131699,417.8037351,319.2156902,0,0,0,0,148.0373493,21.77588637,0,75.1032,75.1032,94.71003568,1.134160748,1.650788517,0,0
224,2.8038528,74.28548327,140.4420192,341.9205464,509.8355263,0,656.7562739,0,49.61637538,0,0,0,617.9448847,307.7284917,0,0,100.1376,100.1376,825.5357764,0,1.650788517,0.516627769,0
225,2.148452208,74.28548327,321.9488246,218.1961873,605.3618421,0,210.1248412,5.427631579,16.64473684,0,0,0,1416.574828,196.3765686,0,0,76.730436,76.730436,1536.220961,0,1.650788517,2.167416286,0
226,1.026911088,74.28548327,321.9488246,227.4933956,620.1973684,0,234.0054713,2.382945692,6.94019182,0,0,0,1416.574828,204.7440561,0,0,36.675396,36.675396,1584.643488,0,1.650788517,3.818204803,0
227,1.68231168,74.28548327,321.9488246,188.3776085,587.1491228,0,218.7226958,8.768152077,7.913257249,0,0,0,1416.574828,169.5398476,0,0,60.08256,60.08256,1526.032116,0,1.650788517,5.46899332,0
228,1.026911088,74.28548327,139.4203712,341.9205464,579.0679825,0,271.9204392,22.41467053,0,0,0,0,613.4496332,307.7284917,0,0,36.675396,36.675396,884.502729,0,1.650788517,7.119781837,0
229,0.56077056,74.28548327,321.9488246,240.5852729,617.1820175,0,254.4492587,0.316988266,20.51532206,0,1613.074054,0,1416.574828,216.5267456,0,0,20.02752,20.02752,0,0,1.650788517,8.770570354,0
230,0.84115584,74.28548327,195.4611354,341.9205464,632.7412281,0,309.1613509,20.97921465,0.74630744,1451.766648,0,562.8937261,860.0289956,307.7284917,0,0,30.04128,30.04128,1700.609933,0,1.650788517,10.42135887,0
231,2.053822176,74.28548327,321.9488246,137.493724,518.6403509,0,450.0400838,10.72749406,27.86899717,826.3291749,1466.968388,0,1416.574828,123.7443516,0,0,73.350792,73.350792,0,0,1.650788517,12.07214739,0
232,1.026911088,74.28548327,0,57.93702501,172.9605263,0.493293904,702.4430889,287.1170664,246.9126656,2146.600724,16.0598792,0,0,52.14332251,0.591952685,0,36.675396,36.675396,0,0.030830869,1.650788517,13.72293591,0
233,1.54211904,0,0,0,0,0,312.4311654,0,1.54211904,2161.054615,0,55.07568,0,0,0,0,55.07568,55.07568,0,0,0,15.34289355,0
234,0.606333168,0,0,0,0,0,298.3694747,0,0.606333168,2099.859415,0,21.654756,0,0,0,0,21.654756,21.654756,0,0,0,15.34289355,0
235,1.447489008,0,0,0,0,0,285.8406798,0,1.447489008,2075.798575,0,51.696036,0,0,0,0,51.696036,51.696036,0,0,0,15.34289355,0
236,2.66366016,0,0,0,0,0,260.5156172,0,2.66366016,2018.358535,0,95.13072,0,0,0,0,95.13072,95.13072,0,0,0,15.34289355,0
237,3.410185968,0,0,0,0,0,222.5473921,0,3.410185968,1912.657735,0,121.792356,0,0,0,0,121.792356,121.792356,0,0,0,15.34289355,0
238,1.727874288,0,0,0,0,0,189.211058,0,1.727874288,1777.332895,0,61.709796,0,0,0,0,61.709796,61.709796,0,0,0,15.34289355,0
239,0.886718448,0,0,0,0,8.057280305,172.2551272,7.983387101,0.812825244,1708.766455,0,21.99977963,0,0,9.668736365,0,31.668516,31.668516,0,0.503580019,0,15.34289355,0
240,100.6212393,0,194.8522267,0,0,288.2684591,174.7057118,0,7.205006858,1684.322256,0,0,857.3497973,0,345.922151,1181.60266,21.669288,1203.271948,0,18.0167787,0,14.83931353,41.27224838
241,103.6601291,0,196.1646334,0,0,299.8247625,167.121494,0,0,1684.322256,0,0,863.124387,0,359.789715,1219.53219,3.381912,1222.914102,0,18.73904766,0,38.09478322,0
242,107.8485814,0,201.8431876,0,0,309.691769,167.121494,0,0,1684.322256,0,0,888.1100255,0,371.6301228,1258.11182,1.628328,1259.740148,0,19.35573556,0,19.35573556,0
243,113.39808,0,209.4186229,0,0,322.8167029,167.121494,0,0,1684.322256,0,0,921.4419407,0,387.3800435,1308.821984,0,1308.821984,0,20.17604393,0,0,20.17604393
244,118.6203437,0,216.782096,0,0,335.4024397,167.121494,0,0,1684.322256,0,0,953.8412225,0,402.4829276,1354.695822,1.628328,1356.32415,0,20.96265248,0,0,20.96265248
245,124.3899543,0,224.9139644,0,0,349.3039187,167.121494,0,0,1684.322256,0,0,989.6214434,0,419.1647024,1405.404234,3.381912,1408.786146,0,21.83149492,0,0,87.16794352
246,129.4535487,0,332.17639,0,0,462.5624641,167.121494,0.93252542,0,1684.322256,552.7731401,0,1461.576116,0,555.074957,1437.198405,26.679528,1463.877933,0,28.91015401,0,65.33644861,0
247,246.5799545,0,338.5663093,0,17.12719298,582.8207136,283.2139884,14.80164274,0,2181.818082,0,345.1648044,1489.691761,0,699.3848563,2459.087822,75.1536,2534.241422,0,36.4262946,0,36.4262946,0
248,247.9543515,0,338.5663093,0,104.6929825,490.8025631,414.7001354,8.974884777,0,1798.301632,0,478.3288481,1489.691761,0,588.9630758,2456.778885,100.2048,2556.983685,0,30.6751602,0,0,30.6751602
249,211.7845181,0,338.5663093,0,302.620614,295.4354263,500.511768,47.70521302,0,1266.825134,0,378.7143393,1489.691761,0,354.5225116,2146.146684,76.781928,2222.928612,0,18.46471414,0,0,41.96404878
250,150.4150531,0,273.8199151,0,48.24561404,375.9893542,992.6441259,0,0,846.0314241,0,0,1204.807626,0,451.187225,1619.294843,36.700008,1655.994851,0,23.49933463,0,23.49933463,0
251,124.9974875,0,238.4221816,0,39.44078947,323.9788796,992.6441259,0,0,846.0314241,0,0,1049.057599,0,388.7746556,1377.709375,60.12288,1437.832255,0,20.24867998,0,0,43.75129448
252,81.15958406,0,177.2554727,0,45.83333333,212.5817234,992.6441259,0,0,846.0314241,0,0,779.9240797,0,255.0980681,998.3221397,36.700008,1035.022148,0,13.28635771,0,23.50261451,0
253,69.27696357,0,164.8629697,0,70.67982456,163.4601087,992.6441259,0,0,846.0314241,0,0,725.3970667,0,196.1521304,901.5082371,20.04096,921.5491971,0,10.21625679,0,10.21625679,0
254,61.76576283,0,217.5763424,0,78.88157895,200.4605263,992.6441259,0,0,846.0314241,339.5202778,0,957.3359067,0,240.5526316,828.3068205,30.06144,858.3682605,0,12.52878289,0,0,21.7526417
255,51.94045956,0,138.9084396,0,42.93859649,147.5817409,989.9913612,0.884634941,1.213196722,1151.599674,0,0,611.1971344,0,177.0980891,714.8952075,73.400016,788.2952235,0,9.223858808,0,9.223858808,0
256,54.89935184,0,172.393079,0,0,227.2924308,987.4043741,0,0,1151.599674,231.7182399,0,758.5295476,0,272.750917,762.8622167,36.700008,799.5622247,0,14.20577693,0,0,56.3895053
257,118.7224949,0,220.8959559,0,0,339.6184509,987.4043741,0,0,1360.14609,0,0,971.9422061,0,407.542141,1324.371707,55.11264,1379.484347,0,21.22615318,0,42.18372837,0
258,117.9627239,0,217.3584792,0,0,335.3212031,987.4043741,0,0,1360.14609,0,0,956.3773085,0,402.3854437,1337.093464,21.669288,1358.762752,0,20.95757519,0,20.95757519,0
259,91.00996057,0,182.2114274,0,0,273.221388,987.4043741,0,0,1360.14609,0,0,801.7302806,0,327.8656656,1077.865218,51.730728,1129.595946,0,17.07633675,0,0,40.15977619
260,129.9254065,0,239.4096246,0,0,369.3350311,987.4043741,0,0,1360.14609,0,0,1053.402348,0,443.2020374,1401.409826,95.19456,1496.604386,0,23.08343945,0,23.08343945,0
261,122.2782297,0,230.7855176,0,0,353.0637474,987.4043741,0,0,1360.14609,0,0,1015.456278,0,423.6764968,1317.258686,121.874088,1439.132774,0,22.06648421,0,0,22.06648421
262,92.18894726,0,184.5907193,0,0,276.7796665,987.4043741,0,0,1360.14609,0,0,812.1991647,0,332.1355998,1082.583557,61.751208,1144.334765,0,17.29872916,0,0,17.29872916
263,94.2650866,0,249.2700291,0,0,344.8793779,987.4043741,1.344262296,0,1360.14609,360.1957395,0,1096.788128,0,413.8552535,1118.757874,31.689768,1150.447642,0,21.55496112,0,0,51.05447882
264,151.2985814,0,320.6937018,0,0,471.9922832,1002.728964,0,0,1684.322256,318.6092912,0,1411.052288,0,566.3907399,1634.355794,24.477943,1658.833737,0,29.4995177,0,29.4995177,0
265,152.5509733,0,333.7988312,0,0,486.3498045,1002.728964,0,0,1971.070618,390.8630171,0,1468.714857,0,583.6197654,1657.651348,3.820257,1661.471605,0,30.39686278,0,0,30.39686278
266,155.0938329,0,338.5663093,0,0,492.6608835,1000.625262,0,0.999258686,2322.847333,397.4367527,0,1489.691761,0,591.1930603,1681.608685,1.839383,1683.448068,0,30.79130522,0,0,30.79130522
267,157.476408,0,338.5663093,0,0,493.4597795,987.3878674,0,2.582937783,2680.54041,377.7972951,0,1489.691761,0,592.1517354,1704.046201,0,1704.046201,0,30.84123622,0,0,30.84123622
268,159.9872992,0,336.0538869,0,0,496.0411862,957.4801668,0,0,3020.557976,346.5616486,0,1478.637103,0,595.2494234,1725.485494,1.839383,1727.324877,0,31.00257414,0,0,31.00257414
269,162.1762865,0,330.797416,0,0,488.3183492,957.4801668,0,4.655353325,3332.46346,293.7145717,0,1455.508631,0,585.982019,1743.955821,3.820257,1747.776078,0,30.51989682,0,0,61.54765653
270,165.3678517,0,321.9488246,0,0,496.4441553,985.3867542,9.127478996,0,3596.806574,224.969419,0,1416.574828,0,595.7329863,1757.200812,30.137583,1787.338395,0,31.0277597,0,31.0277597,0
271,316.4688597,0,307.390235,0,0,557.7068366,828.8319003,0,66.15225806,3799.279051,0,1143.179841,1352.517034,0,669.2482039,3080.050479,84.8946,3164.945079,0,34.85667729,0,0,34.85667729
272,335.389811,0,338.5663093,0,174.4078947,594.6997062,318.8693044,297.427924,202.2764433,2529.079228,0,1143.035912,1489.691761,0,713.6396474,3233.17452,113.1928,3346.36732,0,37.16873164,0,0,37.16873164
273,298.2624592,0,321.9488246,312.7713843,372.2149123,538.1054171,781.5580545,0,22.66233872,1259.039326,0,658.6685172,1416.574828,281.4942459,645.7265005,2915.730109,86.733983,3002.464092,0,33.63158857,0,0,33.63158857
274,277.8500804,0,321.9488246,263.7624784,247.9824561,621.5507275,787.2166545,18.39504585,12.42324561,527.1854179,0,400.7855954,1416.574828,237.3862306,745.860873,2759.150664,41.456863,2800.607527,0,38.84692047,0,0,108.3679276
275,224.2951225,0,321.9488246,161.0016469,146.5460526,580.2155769,912.3254824,20.48094787,0.964912281,81.86808975,0,73.68128077,1416.574828,144.9014822,696.2586923,2263.500603,67.91568,2331.416283,0,36.26347356,0,69.52100715,0
276,208.1562912,0,321.9488246,133.9835476,133.0372807,532.1205375,990.5405986,1.069154882,0,0,0,0,1416.574828,120.5851928,638.544645,2134.247803,41.456863,2175.704666,0,33.25753359,0,33.25753359,0
277,193.481084,0,321.9488246,71.28737578,123.75,462.9672844,1002.728964,0,0,0,0,0,1416.574828,64.1586382,555.5607412,2013.655648,22.63856,2036.294208,0,28.93545527,0,0,28.93545527
278,181.4875075,0,321.9488246,18.90401185,105.7785088,416.5618352,1002.728964,0,0,0,0,0,1416.574828,17.01361067,499.8742022,1899.504801,33.95784,1933.462641,0,26.0351147,0,0,26.0351147
279,130.3687145,0,321.9488246,0,1.688596491,430.2525659,1002.728964,0,20.37637667,0,437.4062735,0,1416.574828,0,516.3030791,1412.557908,82.913726,1495.471634,0,26.89078537,0,0,87.46727523
280,183.640715,0,321.9488246,0,0,484.0396245,502.233302,0,21.54991508,393.6656462,41.53433926,0,1416.574828,0,580.8475493,1914.431175,41.456863,1955.888038,0,30.25247653,0,60.57648986,0
281,187.4613551,0,321.9488246,0,0,485.1842133,429.9555945,0,24.22596631,431.0465515,0,0,1416.574828,0,582.221056,1936.539844,62.25604,1998.795884,0,30.32401333,0,30.32401333,0
282,206.8394726,0,321.9488246,0,0,602.0871981,703.2779196,73.2989009,0,431.0465515,0,17.75649151,1416.574828,0,722.5046377,2132.358014,24.477943,2156.835957,0,37.63044988,0,0,37.63044988
283,181.0841783,0,321.9488246,0,0,498.044623,944.9687761,0,4.988379888,411.3171165,74.20170708,0,1416.574828,0,597.6535476,1881.590886,58.435783,1940.026669,0,31.12778894,0,0,31.12778894
284,193.9471812,0,321.9488246,0,0,521.4232965,939.7178499,5.527290735,0,478.0986529,0,33.49852911,1416.574828,0,625.7079558,1968.248153,107.53316,2075.781313,0,32.58895603,0,0,65.05963611
